epoch,loss,loss/beta,loss/data,loss/ic,loss/res,lr,step
,,,,,,0.0005,16368
372,0.03268797695636749,0.051645152270793915,0.0024158372543752193,2.112465153913945e-05,0.030251020565629005,,16411
,,,,,,0.0005,16412
373,0.03214249759912491,0.05159888416528702,0.002664911560714245,2.02390001504682e-05,0.02945735491812229,,16455
,,,,,,0.0005,16456
374,0.033547475934028625,0.05161512643098831,0.002864530310034752,4.740911754197441e-05,0.0306355319917202,,16499
,,,,,,0.0005,16500
375,0.033920664340257645,0.051638126373291016,0.0028826058842241764,3.8954160118009895e-05,0.030999111011624336,,16543
,,,,,,0.0005,16544
376,0.03184491768479347,0.05158894136548042,0.0030433391220867634,2.5332456061732955e-05,0.028776241466403008,,16587
,,,,,,0.0005,16588
377,0.03185487166047096,0.05158769711852074,0.0032481651287525892,5.033537672716193e-05,0.028556371107697487,,16631
,,,,,,0.0005,16632
378,0.030745115131139755,0.05159036070108414,0.003308099927380681,2.7893338483409025e-05,0.027409115806221962,,16675
,,,,,,0.0005,16676
379,0.03213208541274071,0.051535218954086304,0.003585433354601264,2.167375168937724e-05,0.0285249762237072,,16719
,,,,,,0.0005,16720
380,0.03165201470255852,0.05155390501022339,0.0036864159628748894,4.9063964979723096e-05,0.02791653387248516,,16763
,,,,,,0.0005,16764
381,0.031004270538687706,0.05155806243419647,0.0036848008166998625,3.396428292035125e-05,0.027285506948828697,,16807
,,,,,,0.0005,16808
382,0.03363855183124542,0.05150650069117546,0.0039174677804112434,2.257226879009977e-05,0.029698513448238373,,16851
,,,,,,0.0005,16852
383,0.03178807348012924,0.05153144150972366,0.004082392901182175,4.85271739307791e-05,0.027657145634293556,,16895
,,,,,,0.0005,16896
384,0.019014278426766396,0.05159182846546173,0.0038484984543174505,4.5595345000037923e-05,0.015120185911655426,,16939
,,,,,,0.0005,16940
385,0.02508609928190708,0.05166187509894371,0.0032387564424425364,4.449829793884419e-05,0.021802842617034912,,16983
,,,,,,0.0005,16984
386,0.021272927522659302,0.05162055790424347,0.0033062195871025324,2.2982323571341112e-05,0.017943724989891052,,17027
,,,,,,0.0005,17028
387,0.06988503038883209,0.05164393037557602,0.003374942112714052,4.322564564063214e-05,0.06646687537431717,,17071
,,,,,,0.0005,17072
388,0.04920732602477074,0.05155870318412781,0.003892007749527693,2.9340508262976073e-05,0.04528598487377167,,17115
,,,,,,0.0005,17116
389,0.02096228115260601,0.05154300108551979,0.003802184946835041,4.668485053116456e-05,0.01711341366171837,,17159
,,,,,,0.0005,17160
390,0.023515639826655388,0.05162914842367172,0.0034348696935921907,2.9381533749983646e-05,0.020051388069987297,,17203
,,,,,,0.0005,17204
391,0.04601508751511574,0.051617205142974854,0.003458824008703232,3.3283915399806574e-05,0.04252297431230545,,17247
,,,,,,0.0005,17248
392,0.020061500370502472,0.0516144298017025,0.003507403889670968,1.9217555745854042e-05,0.016534874215722084,,17291
,,,,,,0.0005,17292
393,0.016586529091000557,0.051631517708301544,0.0032277631107717752,3.6770699807675555e-05,0.01332199014723301,,17335
,,,,,,0.0005,17336
394,0.027630064636468887,0.05167835205793381,0.002929836278781295,2.169946674257517e-05,0.024678528308868408,,17379
,,,,,,0.0005,17380
395,0.030178939923644066,0.05168931558728218,0.0029364218935370445,8.693512791069224e-05,0.027155587449669838,,17423
,,,,,,0.0005,17424
396,0.01554711814969778,0.05174054577946663,0.002439107047393918,3.091516555286944e-05,0.013077093288302422,,17467
,,,,,,0.0005,17468
397,0.02023972012102604,0.05170729383826256,0.0024149983655661345,3.0347924621310085e-05,0.017794372513890266,,17511
,,,,,,0.0005,17512
398,0.01855536922812462,0.05172049254179001,0.0023746707011014223,2.2385194824892096e-05,0.016158312559127808,,17555
,,,,,,0.0005,17556
399,0.029799198731780052,0.05173074081540108,0.002399514662101865,2.8078246032237075e-05,0.027371596544981003,,17599
,,,,,,0.0005,17600
400,0.031888317316770554,0.051808860152959824,0.0025992561131715775,2.6779596737469546e-05,0.029262281954288483,,17643
,,,,,,0.0005,17644
401,0.029863791540265083,0.05171533674001694,0.0027126199565827847,2.05436645046575e-05,0.02713063172996044,,17687
,,,,,,0.0005,17688
402,0.014610129408538342,0.05167093873023987,0.0028278857935220003,2.146066617569886e-05,0.01176078524440527,,17731
,,,,,,0.0005,17732
403,0.018718456849455833,0.05181807279586792,0.002722927602007985,4.174253626842983e-05,0.0159537885338068,,17775
,,,,,,0.0005,17776
404,0.0116045493632555,0.05174144357442856,0.002719658426940441,1.6858113667694852e-05,0.008868033066391945,,17819
,,,,,,0.0005,17820
405,0.011615082621574402,0.05175890028476715,0.0024507681373506784,2.024836794589646e-05,0.009144066832959652,,17863
,,,,,,0.0005,17864
406,0.010992223396897316,0.05177296698093414,0.002302537439391017,1.8040896975435317e-05,0.008671644143760204,,17907
,,,,,,0.0005,17908
407,0.019130725413560867,0.051800888031721115,0.0022567466367036104,2.844770460797008e-05,0.016845539212226868,,17951
,,,,,,0.0005,17952
408,0.011760235764086246,0.051808033138513565,0.002164394361898303,2.9536891815951094e-05,0.009566307999193668,,17995
,,,,,,0.0005,17996
409,0.01671046018600464,0.05181014910340309,0.002144829835742712,2.4658134861965664e-05,0.01454097218811512,,18039
,,,,,,0.0005,18040
410,0.01668499782681465,0.051830489188432693,0.0021546126808971167,4.411967165651731e-05,0.014486264437437057,,18083
,,,,,,0.0005,18084
411,0.025401780381798744,0.05184273049235344,0.0019217098597437143,2.559168751758989e-05,0.023454483598470688,,18127
,,,,,,0.0005,18128
412,0.026244908571243286,0.051979247480630875,0.0021694183815270662,0.00011429960431996733,0.02396119199693203,,18171
,,,,,,0.0005,18172
413,0.034148041158914566,0.05189748480916023,0.0026755405124276876,4.226303644827567e-05,0.031430236995220184,,18215
,,,,,,0.0005,18216
414,0.030868997797369957,0.051798801869153976,0.002657657489180565,3.700288652908057e-05,0.028174342587590218,,18259
,,,,,,0.0005,18260
415,0.02859901823103428,0.05176945775747299,0.0028818363789469004,2.3782880816725083e-05,0.02569340355694294,,18303
,,,,,,0.0005,18304
416,0.02565884403884411,0.05178850516676903,0.0029349783435463905,1.365186835755594e-05,0.02271020971238613,,18347
,,,,,,0.0005,18348
417,0.013922601006925106,0.051833685487508774,0.002954167081043124,2.462813245074358e-05,0.010943807661533356,,18391
,,,,,,0.0005,18392
418,0.010929523967206478,0.051846470683813095,0.002512062666937709,1.800883183022961e-05,0.00839945487678051,,18435
,,,,,,0.0005,18436
419,0.04287896305322647,0.05187233164906502,0.002375879092141986,3.534507777658291e-05,0.04046773910522461,,18479
,,,,,,0.0005,18480
420,0.03143690899014473,0.051809199154376984,0.002761076670140028,6.636721082031727e-05,0.028609467670321465,,18523
,,,,,,0.0005,18524
421,0.03033602610230446,0.051798686385154724,0.0028764912858605385,3.549828034010716e-05,0.0274240430444479,,18567
,,,,,,0.0005,18568
422,0.030300119891762733,0.0517580546438694,0.00315144588239491,2.5729741537361406e-05,0.02712293714284897,,18611
,,,,,,0.0005,18612
423,0.02866833470761776,0.051754117012023926,0.003248863620683551,5.585009785136208e-05,0.025363625958561897,,18655
,,,,,,0.0005,18656
424,0.027344251051545143,0.05175618454813957,0.0032862292136996984,3.0937197152525187e-05,0.024027084931731224,,18699
,,,,,,0.0005,18700
425,0.02888280339539051,0.05170612782239914,0.003470512805506587,2.16750140680233e-05,0.025390611961483955,,18743
,,,,,,0.0005,18744
426,0.028277583420276642,0.05171877518296242,0.003551189322024584,5.5293628975050524e-05,0.024671096354722977,,18787
,,,,,,0.0005,18788
427,0.02830161154270172,0.05171993002295494,0.00354240695014596,4.485180033952929e-05,0.024714356288313866,,18831
,,,,,,0.0005,18832
428,0.02954140491783619,0.051685478538274765,0.003746080445125699,2.0910660168738104e-05,0.02577441930770874,,18875
,,,,,,0.0005,18876
429,0.030258476734161377,0.051713958382606506,0.003852233523502946,4.466421523829922e-05,0.026361573487520218,,18919
,,,,,,0.0005,18920
430,0.027249803766608238,0.051713019609451294,0.0038699666038155556,4.166977305430919e-05,0.023338166996836662,,18963
,,,,,,0.0005,18964
431,0.027534764260053635,0.0516645573079586,0.0039527020417153835,2.371698610659223e-05,0.023558346554636955,,19007
,,,,,,0.0005,19008
432,0.02709764614701271,0.05167264863848686,0.004018791951239109,5.6645065342308953e-05,0.023022208362817764,,19051
,,,,,,0.0005,19052
433,0.018537620082497597,0.05169781297445297,0.003885244019329548,3.4691078326432034e-05,0.01461768802255392,,19095
,,,,,,0.0005,19096
434,0.018663212656974792,0.05181360989809036,0.003503125859424472,6.131250847829506e-05,0.015098769217729568,,19139
,,,,,,0.0005,19140
435,0.012213160283863544,0.0517827644944191,0.0032245784532278776,2.7240204872214235e-05,0.008961343206465244,,19183
,,,,,,0.0005,19184
436,0.010592074133455753,0.05175617337226868,0.0028967992402613163,2.8014990675728768e-05,0.007667259778827429,,19227
,,,,,,0.0005,19228
437,0.01270984672009945,0.05177542567253113,0.00266640936024487,2.5282348360633478e-05,0.010018154047429562,,19271
,,,,,,0.0005,19272
438,0.025773463770747185,0.051957421004772186,0.0027478616684675217,6.600498454645276e-05,0.022959601134061813,,19315
,,,,,,0.0005,19316
439,0.015467889606952667,0.05185137316584587,0.0025847372598946095,2.536466854508035e-05,0.012857790105044842,,19359
,,,,,,0.0005,19360
440,0.0273119006305933,0.05186588317155838,0.0024471355136483908,2.4371518520638347e-05,0.02484039030969143,,19403
,,,,,,0.0005,19404
441,0.02096811681985855,0.051944270730018616,0.0025708083994686604,2.334917189728003e-05,0.01837395504117012,,19447
,,,,,,0.0005,19448
442,0.012508670799434185,0.0519159659743309,0.002459337003529072,2.6893358153756708e-05,0.010022439993917942,,19491
,,,,,,0.0005,19492
443,0.020161205902695656,0.05189075693488121,0.0021219514310359955,5.773568045697175e-05,0.0179815161973238,,19535
,,,,,,0.0005,19536
444,0.010915319435298443,0.05197203531861305,0.0023130541667342186,2.9624399758176878e-05,0.008572641760110855,,19579
,,,,,,0.0005,19580
445,0.011238271370530128,0.05199208855628967,0.001955136889591813,3.0096914997557178e-05,0.00925303902477026,,19623
,,,,,,0.0005,19624
446,0.011517549864947796,0.051945216953754425,0.0019691188354045153,2.357741686864756e-05,0.009524853900074959,,19667
,,,,,,0.0005,19668
447,0.016890201717615128,0.051951371133327484,0.001907481113448739,1.8050628568744287e-05,0.01496466901153326,,19711
,,,,,,0.0005,19712
448,0.03666234388947487,0.051969703286886215,0.0020785569213330746,4.587716102832928e-05,0.034537915140390396,,19755
,,,,,,0.0005,19756
449,0.02896471880376339,0.051958438009023666,0.002304663183167577,4.132093454245478e-05,0.026618728414177895,,19799
,,,,,,0.0005,19800
450,0.027373600751161575,0.051907289773225784,0.002373502356931567,3.995429869974032e-05,0.024960149079561234,,19843
,,,,,,0.0005,19844
451,0.02806260995566845,0.05184900015592575,0.002607024973258376,2.075502197840251e-05,0.02543482929468155,,19887
,,,,,,0.0005,19888
452,0.027557410299777985,0.051856767386198044,0.0027400406543165445,5.22865193488542e-05,0.024765081703662872,,19931
,,,,,,0.0005,19932
453,0.027054674923419952,0.05185623839497566,0.0027708911802619696,4.57895002909936e-05,0.024237995967268944,,19975
,,,,,,0.0005,19976
454,0.026811635121703148,0.051818765699863434,0.002961123362183571,2.2477041056845337e-05,0.023828033357858658,,20019
,,,,,,0.0005,20020
455,0.026621781289577484,0.051825325936079025,0.003077153814956546,5.795686593046412e-05,0.023486677557229996,,20063
,,,,,,0.0005,20064
456,0.021222880110144615,0.05183269456028938,0.0030459249392151833,6.706041313009337e-05,0.018109897151589394,,20107
,,,,,,0.0005,20108
457,0.018847964704036713,0.052000075578689575,0.0028408379293978214,6.127784581622109e-05,0.01594584807753563,,20151
,,,,,,0.0005,20152
458,0.018197091296315193,0.05204419419169426,0.002505787182599306,5.044124918640591e-05,0.015640864148736,,20195
,,,,,,0.0005,20196
459,0.025835849344730377,0.05205473303794861,0.0022812983952462673,4.898090264759958e-05,0.023505568504333496,,20239
,,,,,,0.0005,20240
460,0.018143054097890854,0.05198898911476135,0.0022625045385211706,2.3359722035820596e-05,0.015857188031077385,,20283
,,,,,,0.0005,20284
461,0.012431517243385315,0.0519925057888031,0.00215986673720181,2.3978627723408863e-05,0.010247674770653248,,20327
,,,,,,0.0005,20328
462,0.015020452439785004,0.052007075399160385,0.0021234191954135895,2.3917064027045853e-05,0.012873115949332714,,20371
,,,,,,0.0005,20372
463,0.02250797674059868,0.05203060060739517,0.0020745783112943172,2.5160874429275282e-05,0.020408231765031815,,20415
,,,,,,0.0005,20416
464,0.04910552129149437,0.05210030823945999,0.002342594787478447,4.7604840801795945e-05,0.04671534150838852,,20459
,,,,,,0.0005,20460
465,0.03317680582404137,0.05206543579697609,0.002494815504178405,4.5169286750024185e-05,0.030636824667453766,,20503
,,,,,,0.0005,20504
466,0.023331547155976295,0.05212283134460449,0.0026575056836009026,7.681064744247124e-05,0.02059723250567913,,20547
,,,,,,0.0005,20548
467,0.018219243735074997,0.05209703370928764,0.002391800517216325,3.539392491802573e-05,0.01579205133020878,,20591
,,,,,,0.0005,20592
468,0.013152945786714554,0.052062228322029114,0.0022666158620268106,1.9372773749637417e-05,0.010866956785321236,,20635
,,,,,,0.0005,20636
469,0.011366458609700203,0.0520697720348835,0.0019923814106732607,2.936392411356792e-05,0.009344713762402534,,20679
,,,,,,0.0005,20680
470,0.010638825595378876,0.052028968930244446,0.001922417082823813,2.5084998924285173e-05,0.008691322058439255,,20723
,,,,,,0.0005,20724
471,0.026272572576999664,0.052065908908843994,0.001960369758307934,3.60838785127271e-05,0.024276120588183403,,20767
,,,,,,0.0005,20768
472,0.026589354500174522,0.05200150981545448,0.0021963149774819613,6.224297248991206e-05,0.024330802261829376,,20811
,,,,,,0.0005,20812
473,0.02742960676550865,0.05195711925625801,0.002437022514641285,3.959300374845043e-05,0.02495299093425274,,20855
,,,,,,0.0005,20856
474,0.026681838557124138,0.05197123438119888,0.0025038388557732105,1.4171823750075419e-05,0.024163825437426567,,20899
,,,,,,0.0005,20900
475,0.014628824777901173,0.05198783800005913,0.002581485081464052,2.823846079991199e-05,0.012019102461636066,,20943
,,,,,,0.0005,20944
476,0.019539587199687958,0.05210849270224571,0.0021701031364500523,4.586028080666438e-05,0.017323622480034828,,20987
,,,,,,0.0005,20988
477,0.014571446925401688,0.05206643417477608,0.0021018243860453367,4.520354559645057e-05,0.012424416840076447,,21031
,,,,,,0.0005,21032
478,0.023215031251311302,0.052124008536338806,0.0021146058570593596,0.0001831643603509292,0.020917262881994247,,21075
,,,,,,0.0005,21076
479,0.021710213273763657,0.052108753472566605,0.0019541652873158455,6.524797936435789e-05,0.019690796732902527,,21119
,,,,,,0.0005,21120
480,0.021888919174671173,0.05217865854501724,0.002002415480092168,6.341408879961818e-05,0.019823089241981506,,21163
,,,,,,0.0005,21164
481,0.011947915889322758,0.05212274193763733,0.0018412385834380984,2.8087408281862736e-05,0.01007858943194151,,21207
,,,,,,0.0005,21208
482,0.020300496369600296,0.052130065858364105,0.001975285355001688,1.975610211957246e-05,0.018305452540516853,,21251
,,,,,,0.0005,21252
483,0.046200886368751526,0.05208983272314072,0.002043546875938773,4.240885755280033e-05,0.044114939868450165,,21295
,,,,,,0.0005,21296
484,0.02717125415802002,0.05206955969333649,0.0022555317264050245,5.054185021435842e-05,0.02486518770456314,,21339
,,,,,,0.0005,21340
485,0.021960265934467316,0.05203760042786598,0.002497894922271371,3.52813585777767e-05,0.019427085295319557,,21383
,,,,,,0.0005,21384
486,0.010987186804413795,0.05209696292877197,0.002344901440665126,2.540446621424053e-05,0.008616880513727665,,21427
,,,,,,0.0005,21428
487,0.01063465978950262,0.05210930109024048,0.001988222822546959,3.2493233447894454e-05,0.008613941259682178,,21471
,,,,,,0.0005,21472
488,0.017281200736761093,0.05213437229394913,0.0019662913400679827,3.372339051566087e-05,0.015281188301742077,,21515
,,,,,,0.0005,21516
489,0.023213781416416168,0.05210988223552704,0.0020490274764597416,0.00011990643542958423,0.021044844761490822,,21559
,,,,,,0.0005,21560
490,0.01390919741243124,0.05212486907839775,0.0019326929468661547,4.885173257207498e-05,0.011927652172744274,,21603
,,,,,,0.0005,21604
491,0.010900468565523624,0.05214833468198776,0.0018369716126471758,2.3984102881513536e-05,0.009039514698088169,,21647
,,,,,,0.0005,21648
492,0.052240900695323944,0.052169281989336014,0.0018135482678189874,7.634543726453558e-05,0.05035100132226944,,21691
,,,,,,0.00025,21692
493,0.009257500059902668,0.052123747766017914,0.002074283314868808,2.544776907598134e-05,0.007157769054174423,,21735
,,,,,,0.00025,21736
494,0.008529165759682655,0.052154455333948135,0.0018790308386087418,2.2325963072944432e-05,0.006627809721976519,,21779
,,,,,,0.00025,21780
495,0.00822534877806902,0.052176252007484436,0.0017273331759497523,1.9150251318933442e-05,0.006478865630924702,,21823
,,,,,,0.00025,21824
496,0.00820114091038704,0.05216531455516815,0.001670729136094451,1.279450225410983e-05,0.0065176174975931644,,21867
,,,,,,0.00025,21868
497,0.008033404126763344,0.05217418074607849,0.0016084276139736176,2.2944661395740695e-05,0.006402031518518925,,21911
,,,,,,0.00025,21912
498,0.008088122121989727,0.05218759551644325,0.0015372930793091655,2.256045991089195e-05,0.006528269033879042,,21955
,,,,,,0.00025,21956
499,0.008115530014038086,0.052175816148519516,0.0015068907523527741,1.3006258086534217e-05,0.0065956334583461285,,21999
,,,,,,0.00025,22000
500,0.008085369132459164,0.0521976575255394,0.0014810945140197873,1.787758810678497e-05,0.006586396601051092,,22043
,,,,,,0.00025,22044
501,0.0057516382075846195,0.05221269279718399,0.0014176577096804976,1.3979884897707961e-05,0.004320001229643822,,22087
,,,,,,0.00025,22088
502,0.009173223748803139,0.05224653333425522,0.0012753537157550454,2.0982944988645613e-05,0.007876886054873466,,22131
,,,,,,0.00025,22132
503,0.007639894261956215,0.05223032832145691,0.001342199626378715,1.660073576204013e-05,0.006281093694269657,,22175
,,,,,,0.00025,22176
504,0.007898581214249134,0.052252501249313354,0.0013240397674962878,1.3795943232253194e-05,0.00656074658036232,,22219
,,,,,,0.00025,22220
505,0.008047224953770638,0.05225078761577606,0.0012342364061623812,1.9847146177198738e-05,0.006793141830712557,,22263
,,,,,,0.00025,22264
506,0.00877414084970951,0.05228334665298462,0.0012149231042712927,1.487885310780257e-05,0.00754433823749423,,22307
,,,,,,0.00025,22308
507,0.003982625436037779,0.05231251195073128,0.0011327583342790604,1.9193124899175018e-05,0.0028306737076491117,,22351
,,,,,,0.00025,22352
508,0.00727219320833683,0.052315086126327515,0.0011274231364950538,2.9133876523701474e-05,0.006115637719631195,,22395
,,,,,,0.00025,22396
509,0.009408965706825256,0.05231856554746628,0.0010359259322285652,2.239871355413925e-05,0.008350642397999763,,22439
,,,,,,0.00025,22440
510,0.008303011767566204,0.05238420143723488,0.0010768793290480971,5.166606206330471e-05,0.007174466270953417,,22483
,,,,,,0.00025,22484
511,0.005589338485151529,0.05232637748122215,0.0009884840110316873,4.144191916566342e-05,0.004559413995593786,,22527
,,,,,,0.00025,22528
512,0.007563998457044363,0.05234462767839432,0.0009787529706954956,3.09749593725428e-05,0.006554270163178444,,22571
,,,,,,0.00025,22572
513,0.0040907240472733974,0.05234605446457863,0.0009610866545699537,1.0856811059056781e-05,0.0031187806744128466,,22615
,,,,,,0.00025,22616
514,0.00500475661829114,0.05240510776638985,0.0008413984905928373,1.5244253518176265e-05,0.004148113541305065,,22659
,,,,,,0.00025,22660
515,0.008717566728591919,0.05240210145711899,0.0008247224614024162,1.702571717032697e-05,0.007875817827880383,,22703
,,,,,,0.00025,22704
516,0.005462698172777891,0.05240810662508011,0.0008470305474475026,1.6163650798262097e-05,0.0045995027758181095,,22747
,,,,,,0.00025,22748
517,0.005694301798939705,0.052399784326553345,0.0008052228367887437,1.623964089958463e-05,0.00487283943220973,,22791
,,,,,,0.00025,22792
518,0.006829913705587387,0.05241279676556587,0.0007932240259833634,1.5507708667428233e-05,0.006021181121468544,,22835
,,,,,,0.00025,22836
519,0.009601537138223648,0.05240769311785698,0.0007910463027656078,1.6608464648015797e-05,0.008793882094323635,,22879
,,,,,,0.00025,22880
520,0.005071059335023165,0.05242031440138817,0.000743463693652302,1.3381726603256539e-05,0.004314213991165161,,22923
,,,,,,0.00025,22924
521,0.00424722908064723,0.05248017609119415,0.0007101640803739429,1.1753169019357301e-05,0.003525311127305031,,22967
,,,,,,0.00025,22968
522,0.006747627630829811,0.052504610270261765,0.0006958295707590878,2.743314871622715e-05,0.006024364847689867,,23011
,,,,,,0.00025,23012
523,0.0032091401517391205,0.052494533360004425,0.0007003513746894896,1.5202340364339761e-05,0.0024935868568718433,,23055
,,,,,,0.00025,23056
524,0.0032454384490847588,0.05250260606408119,0.0006754828500561416,1.2680416148214135e-05,0.002557275351136923,,23099
,,,,,,0.00025,23100
525,0.0032284280750900507,0.05251117795705795,0.0006559130270034075,1.2655059435928706e-05,0.002559859771281481,,23143
,,,,,,0.00025,23144
526,0.00420426344498992,0.05252181738615036,0.0006370297633111477,1.3474626939569134e-05,0.0035537583753466606,,23187
,,,,,,0.00025,23188
527,0.0037990098353475332,0.052507154643535614,0.0006405069143511355,1.469817834731657e-05,0.003143803682178259,,23231
,,,,,,0.00025,23232
528,0.0047647105529904366,0.05252509564161301,0.0006427831249311566,1.563517980684992e-05,0.004106292501091957,,23275
,,,,,,0.00025,23276
529,0.005083613097667694,0.052516158670186996,0.0006439652061089873,1.3401726391748525e-05,0.004426246043294668,,23319
,,,,,,0.00025,23320
530,0.007968389429152012,0.05254199355840683,0.0006086457287892699,2.4818697056616656e-05,0.007334924302995205,,23363
,,,,,,0.00025,23364
531,0.007102156523615122,0.05256952345371246,0.0006533631822094321,4.006521339761093e-05,0.006408728193491697,,23407
,,,,,,0.00025,23408
532,0.006457108538597822,0.0525658018887043,0.0006393674411810935,1.6661646441207267e-05,0.005801080260425806,,23451
,,,,,,0.00025,23452
533,0.0033689127303659916,0.052550140768289566,0.0006455006659962237,1.2311530554143246e-05,0.002711100969463587,,23495
,,,,,,0.00025,23496
534,0.0034926708322018385,0.052563343197107315,0.0006196380127221346,1.3601359569292981e-05,0.002859432017430663,,23539
,,,,,,0.00025,23540
535,0.0052089630626142025,0.052579835057258606,0.0006051621166989207,3.3972784876823425e-05,0.004569828510284424,,23583
,,,,,,0.00025,23584
536,0.00356297311373055,0.0525798536837101,0.0005860685487277806,1.8034297681879252e-05,0.0029588707257062197,,23627
,,,,,,0.00025,23628
537,0.010209797881543636,0.0525987446308136,0.0006564394570887089,1.5074577277118806e-05,0.009538281708955765,,23671
,,,,,,0.00025,23672
538,0.005862102378159761,0.052578799426555634,0.0006198131595738232,2.3313352357945405e-05,0.005218974780291319,,23715
,,,,,,0.00025,23716
539,0.0038842291105538607,0.05259055271744728,0.0006052436656318605,1.6542955563636497e-05,0.003262442769482732,,23759
,,,,,,0.00025,23760
540,0.007739377673715353,0.05259469151496887,0.000656597432680428,4.4275580876274034e-05,0.007038503885269165,,23803
,,,,,,0.00025,23804
541,0.0035136076621711254,0.05258074775338173,0.000613819865975529,1.3468547876982484e-05,0.0028863190673291683,,23847
,,,,,,0.00025,23848
542,0.006099574733525515,0.0525994598865509,0.0006059681763872504,1.2566332770802546e-05,0.005481040570884943,,23891
,,,,,,0.00025,23892
543,0.004352278541773558,0.0526110865175724,0.0005915185320191085,1.2014100320811849e-05,0.0037487454246729612,,23935
,,,,,,0.00025,23936
544,0.008693138137459755,0.052599962800741196,0.0005762843647971749,3.060402741539292e-05,0.008086249232292175,,23979
,,,,,,0.00025,23980
545,0.008596242405474186,0.052583158016204834,0.0006313076592050493,2.6710496968007647e-05,0.007938222028315067,,24023
,,,,,,0.00025,24024
546,0.00830493401736021,0.05257517471909523,0.000604894245043397,1.9293114746687934e-05,0.007680745329707861,,24067
,,,,,,0.00025,24068
547,0.008104655891656876,0.052594635635614395,0.0006355498335324228,2.24342384171905e-05,0.007446673233062029,,24111
,,,,,,0.00025,24112
548,0.007772867102175951,0.0525808110833168,0.000618007208686322,3.18996244459413e-05,0.007122961804270744,,24155
,,,,,,0.00025,24156
549,0.008358286693692207,0.052605364471673965,0.0006260373629629612,1.3479484550771303e-05,0.0077187675051391125,,24199
,,,,,,0.00025,24200
550,0.004659279249608517,0.052631448954343796,0.0006126400548964739,3.019143514393363e-05,0.004016446880996227,,24243
,,,,,,0.00025,24244
551,0.005771793890744448,0.05264126881957054,0.0005857438663952053,2.6579900804790668e-05,0.005159469787031412,,24287
,,,,,,0.00025,24288
552,0.003912152256816626,0.05262163281440735,0.0005715813604183495,9.686725206847768e-06,0.0033308835700154305,,24331
,,,,,,0.00025,24332
553,0.002956120762974024,0.05262499675154686,0.0005594597896561027,9.031274203152861e-06,0.0023876300547271967,,24375
,,,,,,0.00025,24376
554,0.003282287623733282,0.05262914299964905,0.0005398016655817628,1.203610281663714e-05,0.0027304496616125107,,24419
,,,,,,0.00025,24420
555,0.0033178499434143305,0.05265001580119133,0.000548495096154511,8.931355296226684e-06,0.002760424045845866,,24463
,,,,,,0.00025,24464
556,0.006285900715738535,0.05264296382665634,0.0005838116630911827,1.308933315158356e-05,0.005688998848199844,,24507
,,,,,,0.00025,24508
557,0.005205008666962385,0.05265074968338013,0.0005404779803939164,1.7721964468364604e-05,0.004646808374673128,,24551
,,,,,,0.00025,24552
558,0.005175124388188124,0.05266730859875679,0.0005415123305283487,1.7841077351476997e-05,0.004615769721567631,,24595
,,,,,,0.00025,24596
559,0.008042453788220882,0.05266649276018143,0.0005351615254767239,1.297223298024619e-05,0.007494319695979357,,24639
,,,,,,0.00025,24640
560,0.005307397339493036,0.05265139788389206,0.0005179461441002786,1.355738004349405e-05,0.0047758943401277065,,24683
,,,,,,0.00025,24684
561,0.010162527672946453,0.05267292633652687,0.0005261265323497355,1.739330946293194e-05,0.00961900595575571,,24727
,,,,,,0.00025,24728
562,0.004193915985524654,0.05267432704567909,0.00055001734290272,1.1840213119285181e-05,0.003632057923823595,,24771
,,,,,,0.00025,24772
563,0.0038566659204661846,0.05267795920372009,0.0005136163090355694,1.1784982234530617e-05,0.003331264015287161,,24815
,,,,,,0.00025,24816
564,0.0034098494797945023,0.05267856642603874,0.000511964550241828,1.230348334502196e-05,0.002885581459850073,,24859
,,,,,,0.00025,24860
565,0.004459866788238287,0.052683275192976,0.0005144621827639639,1.2502518075052649e-05,0.003932901192456484,,24903
,,,,,,0.00025,24904
566,0.005266664084047079,0.05267426744103432,0.0004933571326546371,1.3263865184853785e-05,0.0047600422985851765,,24947
,,,,,,0.00025,24948
567,0.005171808879822493,0.05276261642575264,0.000520836329087615,1.4673835721623618e-05,0.004636297933757305,,24991
,,,,,,0.00025,24992
568,0.010826794430613518,0.052678998559713364,0.000503807095810771,1.619250360818114e-05,0.010306792333722115,,25035
,,,,,,0.00025,25036
569,0.006454042159020901,0.05266920477151871,0.0005132461665198207,1.8362996343057603e-05,0.005922432988882065,,25079
,,,,,,0.00025,25080
570,0.009772478602826595,0.052704986184835434,0.0005246500950306654,1.1969759725616314e-05,0.009235859848558903,,25123
,,,,,,0.00025,25124
571,0.009565385058522224,0.05266573652625084,0.0005037034279666841,1.7154183296952397e-05,0.00904452707618475,,25167
,,,,,,0.00025,25168
572,0.004291483201086521,0.052699703723192215,0.0005312679568305612,1.5793872080394067e-05,0.003744421061128378,,25211
,,,,,,0.00025,25212
573,0.003654726315289736,0.052712228149175644,0.000521038833539933,1.2629706361622084e-05,0.003121057292446494,,25255
,,,,,,0.00025,25256
574,0.00969269685447216,0.05271504074335098,0.0005065691657364368,1.312882795900805e-05,0.009173000231385231,,25299
,,,,,,0.00025,25300
575,0.00951346568763256,0.052724439650774,0.0005420595407485962,1.7446704077883624e-05,0.008953958749771118,,25343
,,,,,,0.00025,25344
