x,t,u_pred,u_true,error
6.122449e-02,5.714286e-01,1.091212e-01,1.087581e-01,3.630593e-04
6.122449e-02,5.918368e-01,1.069395e-01,1.065894e-01,3.500506e-04
6.122449e-02,6.122449e-01,1.048027e-01,1.044640e-01,3.387630e-04
6.122449e-02,6.326531e-01,1.027117e-01,1.023809e-01,3.308356e-04
6.122449e-02,6.530612e-01,1.006669e-01,1.003394e-01,3.275126e-04
6.122449e-02,6.734694e-01,9.866810e-02,9.833854e-02,3.295541e-04
6.122449e-02,6.938776e-01,9.671453e-02,9.637761e-02,3.369153e-04
6.122449e-02,7.142857e-01,9.480530e-02,9.445579e-02,3.495067e-04
6.122449e-02,7.346939e-01,9.293893e-02,9.257229e-02,3.666356e-04
6.122449e-02,7.551020e-01,9.111410e-02,9.072635e-02,3.877580e-04
6.122449e-02,7.755102e-01,8.932865e-02,8.891722e-02,4.114285e-04
6.122449e-02,7.959183e-01,8.758059e-02,8.714416e-02,4.364327e-04
6.122449e-02,8.163266e-01,8.586770e-02,8.540645e-02,4.612505e-04
6.122449e-02,8.367347e-01,8.418715e-02,8.370340e-02,4.837513e-04
6.122449e-02,8.571429e-01,8.253607e-02,8.203430e-02,5.017668e-04
6.122449e-02,8.775510e-01,8.091182e-02,8.039850e-02,5.133152e-04
6.122449e-02,8.979592e-01,7.931137e-02,7.879531e-02,5.160570e-04
6.122449e-02,9.183673e-01,7.773256e-02,7.722409e-02,5.084723e-04
6.122449e-02,9.387755e-01,7.617387e-02,7.568420e-02,4.896745e-04
6.122449e-02,9.591837e-01,7.463488e-02,7.417501e-02,4.598722e-04
6.122449e-02,9.795918e-01,7.311589e-02,7.269592e-02,4.199669e-04
6.122449e-02,1.000000e+00,7.161874e-02,7.124633e-02,3.724098e-04
8.163265e-02,0.000000e+00,2.533135e-01,2.536546e-01,3.410876e-04
8.163265e-02,2.040816e-02,2.482788e-01,2.485966e-01,3.177524e-04
8.163265e-02,4.081633e-02,2.433753e-01,2.436394e-01,2.641380e-04
8.163265e-02,6.122449e-02,2.385810e-01,2.387811e-01,2.001226e-04
8.163265e-02,8.163265e-02,2.338781e-01,2.340197e-01,1.415610e-04
8.163265e-02,1.020408e-01,2.292559e-01,2.293532e-01,9.733438e-05
8.163265e-02,1.224490e-01,2.247106e-01,2.247798e-01,6.920099e-05
8.163265e-02,1.428571e-01,2.202441e-01,2.202975e-01,5.343556e-05
8.163265e-02,1.632653e-01,2.158609e-01,2.159047e-01,4.379451e-05
8.163265e-02,1.836735e-01,2.115658e-01,2.115994e-01,3.364682e-05
8.163265e-02,2.040816e-01,2.073615e-01,2.073800e-01,1.849234e-05
8.163265e-02,2.244898e-01,2.032486e-01,2.032448e-01,3.829598e-06
8.163265e-02,2.448980e-01,1.992251e-01,1.991919e-01,3.312528e-05
8.163265e-02,2.653061e-01,1.952875e-01,1.952199e-01,6.757677e-05
8.163265e-02,2.857143e-01,1.914324e-01,1.913272e-01,1.052022e-04
8.163265e-02,3.061225e-01,1.876558e-01,1.875120e-01,1.438558e-04
8.163265e-02,3.265306e-01,1.839552e-01,1.837729e-01,1.823306e-04
8.163265e-02,3.469388e-01,1.803282e-01,1.801084e-01,2.198815e-04
8.163265e-02,3.673469e-01,1.767730e-01,1.765169e-01,2.560616e-04
8.163265e-02,3.877551e-01,1.732877e-01,1.729971e-01,2.906322e-04
8.163265e-02,4.081632e-01,1.698704e-01,1.695474e-01,3.230274e-04
8.163265e-02,4.285714e-01,1.665188e-01,1.661665e-01,3.523082e-04
8.163265e-02,4.489796e-01,1.632304e-01,1.628531e-01,3.773421e-04
8.163265e-02,4.693877e-01,1.600026e-01,1.596057e-01,3.969520e-04
8.163265e-02,4.897959e-01,1.568333e-01,1.564231e-01,4.102439e-04
8.163265e-02,5.102041e-01,1.537206e-01,1.533039e-01,4.166663e-04
8.163265e-02,5.306122e-01,1.506637e-01,1.502469e-01,4.168004e-04
8.163265e-02,5.510204e-01,1.476622e-01,1.472509e-01,4.112571e-04
8.163265e-02,5.714286e-01,1.447164e-01,1.443147e-01,4.017502e-04
8.163265e-02,5.918368e-01,1.418269e-01,1.414369e-01,3.899187e-04
8.163265e-02,6.122449e-01,1.389946e-01,1.386166e-01,3.779531e-04
8.163265e-02,6.326531e-01,1.362201e-01,1.358525e-01,3.675371e-04
8.163265e-02,6.530612e-01,1.335039e-01,1.331436e-01,3.603250e-04
8.163265e-02,6.734694e-01,1.308465e-01,1.304886e-01,3.578663e-04
8.163265e-02,6.938776e-01,1.282472e-01,1.278866e-01,3.605932e-04
8.163265e-02,7.142857e-01,1.257057e-01,1.253365e-01,3.692955e-04
8.163265e-02,7.346939e-01,1.232209e-01,1.228372e-01,3.837422e-04
8.163265e-02,7.551020e-01,1.207913e-01,1.203877e-01,4.035532e-04
8.163265e-02,7.755102e-01,1.184147e-01,1.179871e-01,4.275590e-04
8.163265e-02,7.959183e-01,1.160885e-01,1.156344e-01,4.541352e-04
8.163265e-02,8.163266e-01,1.138096e-01,1.133286e-01,4.809946e-04
8.163265e-02,8.367347e-01,1.115741e-01,1.110688e-01,5.053878e-04
8.163265e-02,8.571429e-01,1.093784e-01,1.088540e-01,5.243793e-04
8.163265e-02,8.775510e-01,1.072186e-01,1.066834e-01,5.352423e-04
8.163265e-02,8.979592e-01,1.050922e-01,1.045561e-01,5.361736e-04
8.163265e-02,9.183673e-01,1.029974e-01,1.024712e-01,5.262718e-04
8.163265e-02,9.387755e-01,1.009346e-01,1.004278e-01,5.067810e-04
8.163265e-02,9.591837e-01,9.890571e-02,9.842523e-02,4.804805e-04
8.163265e-02,9.795918e-01,9.691551e-02,9.646257e-02,4.529431e-04
8.163265e-02,1.000000e+00,9.497055e-02,9.453906e-02,4.314929e-04
1.020408e-01,0.000000e+00,3.147601e-01,3.151082e-01,3.481209e-04
1.020408e-01,2.040816e-02,3.085113e-01,3.088248e-01,3.134906e-04
1.020408e-01,4.081633e-02,3.024101e-01,3.026666e-01,2.565384e-04
1.020408e-01,6.122449e-02,2.964407e-01,2.966313e-01,1.906455e-04
1.020408e-01,8.163265e-02,2.905875e-01,2.907163e-01,1.287758e-04
1.020408e-01,1.020408e-01,2.848397e-01,2.849193e-01,7.957220e-05
1.020408e-01,1.224490e-01,2.791920e-01,2.792378e-01,4.577637e-05
1.020408e-01,1.428571e-01,2.736446e-01,2.736697e-01,2.503395e-05
1.020408e-01,1.632653e-01,2.682007e-01,2.682125e-01,1.186132e-05
1.020408e-01,1.836735e-01,2.628643e-01,2.628642e-01,5.960464e-08
1.020408e-01,2.040816e-01,2.576383e-01,2.576226e-01,1.576543e-05
1.020408e-01,2.244898e-01,2.525234e-01,2.524855e-01,3.790855e-05
