epoch,loss,loss/D_u,loss/D_v,loss/F,loss/bc_bottom_u,loss/bc_bottom_v,loss/bc_left_u,loss/bc_left_v,loss/bc_right_u,loss/bc_right_v,loss/bc_top_u,loss/bc_top_v,loss/data,loss/ic_u,loss/ic_v,loss/k,loss/pde_u,loss/pde_v,loss/smma,lr,step
,,,,,,,,,,,,,,,,,,,,0.0008867016670664819,41328
656,0.08624924719333649,14.146273612976074,27.025590896606445,29.927881240844727,1.733345411647491e-11,2.640367646744579e-10,2.722602698845833e-10,1.8092011222492488e-10,7.038696708816516e-11,2.1499795277435396e-09,7.945760022165516e-11,9.317241422834854e-10,0.05952390655875206,0.02067374810576439,0.005666287150233984,30.973108291625977,0.00035992427729070187,2.5343748347950168e-05,0.08151272684335709,,41390
,,,,,,,,,,,,,,,,,,,,0.0008863697258570932,41391
657,0.0693187341094017,14.207828521728516,27.031356811523438,29.928382873535156,2.251055591928619e-11,4.338711057094713e-10,2.541026278279901e-10,2.509968899389037e-10,8.446144478257978e-11,1.9551682495233536e-09,8.766019854444806e-11,1.2427244788781877e-09,0.05803053453564644,0.00820112507790327,0.003036434529349208,30.9718074798584,1.422028617525939e-06,4.920968058286235e-05,0.08090303093194962,,41453
,,,,,,,,,,,,,,,,,,,,0.0008860373614942384,41454
658,0.07134681940078735,14.20855712890625,27.053693771362305,29.919343948364258,2.098958680474272e-11,2.2350035711049543e-10,2.868084103546664e-10,1.5420342780458896e-10,9.755746210871052e-11,1.4599537134785123e-09,1.292583401424352e-10,9.878503570703856e-10,0.05760285258293152,0.009258990176022053,0.004418601281940937,30.96312713623047,1.8540508790465537e-06,6.451734952861443e-05,0.0804252177476883,,41516
,,,,,,,,,,,,,,,,,,,,0.0008857045743423957,41517
659,0.07447415590286255,14.208856582641602,27.05927848815918,29.911853790283203,2.0549185617002586e-11,2.764638240559947e-10,3.3971003787769405e-10,1.853503323046013e-10,1.2229792178963805e-10,1.5837705591437157e-09,1.345139555297692e-10,8.797936823512487e-10,0.05865851417183876,0.010096630081534386,0.005705642979592085,30.959522247314453,7.270099104061956e-06,6.110470167186577e-06,0.08012766391038895,,41579
,,,,,,,,,,,,,,,,,,,,0.0008853713647665066,41580
660,0.07289154827594757,14.24661922454834,27.061079025268555,29.91193199157715,2.709668947553645e-11,7.243070854201505e-07,5.953462722807501e-10,3.030268374004663e-07,1.2849538100212499e-10,4.736327525733941e-07,2.8718247224723825e-10,1.0527456879572128e-06,0.05768616497516632,0.012003018520772457,0.003090173238888383,30.965988159179688,9.4748662377242e-05,1.4887551515130326e-05,0.07976586371660233,,41642
,,,,,,,,,,,,,,,,,,,,0.0008850377331319768,41643
661,0.07133890688419342,14.273319244384766,27.076929092407227,29.8946590423584,1.9101609183280743e-09,5.153347193420643e-10,2.3136274762691755e-07,3.948207316639696e-10,3.528200842595197e-09,2.3034998353210767e-09,5.128098834461525e-08,1.6478866049496332e-09,0.05779532343149185,0.009115580469369888,0.004235996399074793,30.94249725341797,2.3225093173095956e-06,0.00018937958520837128,0.07934451103210449,,41705
,,,,,,,,,,,,,,,,,,,,0.000884703679804674,41706
662,0.0714612603187561,14.275792121887207,27.098278045654297,29.87775230407715,2.0714145676503648e-11,1.4072364251660474e-07,4.250517438020296e-10,8.235088699848347e-08,7.150315756154768e-11,6.456674555010977e-07,1.1897495488799592e-10,1.4023104313309886e-06,0.058351464569568634,0.009557947516441345,0.0035374793224036694,30.920568466186523,7.187105097727908e-07,1.1383582204871345e-05,0.07895035296678543,,41768
,,,,,,,,,,,,,,,,,,,,0.0008843692051509287,41769
663,0.06585930287837982,14.275816917419434,27.103017807006836,29.887847900390625,2.014664129967869e-11,2.4782538243783847e-09,7.573088267598393e-10,1.9526715799855765e-09,9.024577612981588e-11,7.2925332439410795e-09,1.733989896113286e-10,5.0279882479742355e-09,0.057127323001623154,0.005087059456855059,0.003619224764406681,30.930641174316406,7.728004902674002e-07,2.4888980988180265e-05,0.07829579710960388,,41831
,,,,,,,,,,,,,,,,,,,,0.0008840343095375333,41832
664,0.07546443492174149,14.27596378326416,27.118371963500977,29.92563819885254,2.2903125576623218e-11,4.597319414045842e-09,7.630169274186471e-10,3.0161999564626285e-09,9.028356534601656e-11,9.091722930065771e-09,1.298092189294664e-10,9.135795231429711e-09,0.05857672914862633,0.013278251513838768,0.003598256967961788,30.97355842590332,3.100220965279732e-06,8.07555261417292e-06,0.07815422862768173,,41894
,,,,,,,,,,,,,,,,,,,,0.0008836989933317421,41895
665,0.08235035836696625,14.346611022949219,27.120830535888672,29.931045532226562,4.034340236103162e-06,6.510528560710327e-09,1.2047664313286077e-05,4.5576258322910235e-09,1.7634274627198465e-06,1.9648071614142282e-08,4.215452463540714e-06,1.5362527250317726e-08,0.05637616664171219,0.02251407690346241,0.0021522927563637495,30.97883415222168,0.0012747762957587838,1.094356230169069e-05,0.07836403697729111,,41957
,,,,,,,,,,,,,,,,,,,,0.0008833632569012701,41958
666,0.07055094093084335,14.424761772155762,27.126968383789062,29.94839859008789,4.411819867766731e-11,3.8090584553174267e-07,5.622313170583482e-10,3.7215554016256647e-07,1.6642261180255247e-10,5.881164497623104e-07,1.3092905926104237e-10,6.079202648834325e-06,0.05804945528507233,0.009126473218202591,0.0032965433783829212,30.993038177490234,1.5505389455938712e-05,5.555080497288145e-05,0.0779733806848526,,42020
,,,,,,,,,,,,,,,,,,,,0.0008830271006142938,42021
667,0.07014399021863937,14.435656547546387,27.141456604003906,29.970304489135742,2.025748145617623e-11,7.60568852342658e-09,6.7061417530212e-10,6.62007826335298e-09,1.8237772403395525e-10,2.8836305787649508e-08,1.7667806107013462e-10,3.164117856613302e-08,0.058556050062179565,0.008894438855350018,0.0026368361432105303,31.02389144897461,7.778077815601137e-06,4.882161010755226e-05,0.07758191227912903,,42083
,,,,,,,,,,,,,,,,,,,,0.0008826905248394497,42084
668,0.08086932450532913,14.43974781036377,27.15799331665039,30.005403518676758,3.392764541532145e-11,1.7637219684729644e-08,6.568040555876564e-10,1.2039707897315566e-08,2.0436979886184758e-10,5.991964258100779e-08,2.2448712333478227e-10,8.220930425295592e-08,0.059071093797683716,0.019007118418812752,0.002711949637159705,31.061260223388672,2.3268198674486484e-06,7.665989687666297e-05,0.07774627953767776,,42146
,,,,,,,,,,,,,,,,,,,,0.0008823535299458342,42147
669,0.08145482838153839,14.440558433532715,27.17423439025879,30.051225662231445,3.868597109324412e-11,2.1104428427065614e-08,8.137575058242419e-10,2.132583176717162e-08,2.2873389293742719e-10,1.4277414095431595e-07,1.754130590780889e-10,1.982739092909469e-07,0.06034538149833679,0.016618499532341957,0.004371739458292723,31.1042423248291,5.369065547711216e-06,0.00011345421080477536,0.077931709587574,,42209
,,,,,,,,,,,,,,,,,,,,0.0008820161163030038,42210
670,0.07503695785999298,14.443361282348633,27.203399658203125,30.132461547851562,5.096053787290167e-11,6.540548724842665e-08,7.841295945887339e-10,1.83198466174872e-07,2.512980934454845e-10,1.0570992117209244e-06,4.945970299985447e-10,1.0941831760646892e-06,0.05682116746902466,0.01504985336214304,0.003018034156411886,31.192062377929688,7.561035999970045e-06,0.00013794084952678531,0.07778697460889816,,42272
,,,,,,,,,,,,,,,,,,,,0.0008816782842809737,42273
671,0.07151343673467636,14.44612979888916,27.244647979736328,30.28827476501465,5.2468727279597616e-11,8.352840552561247e-08,1.0392073868104035e-09,2.5939388592632895e-07,4.323354452218098e-10,1.1832555628643604e-06,8.467678780377241e-10,1.3098658655508189e-06,0.057710420340299606,0.010381135158240795,0.003282493446022272,31.355119705200195,3.981220743298763e-06,0.00013254658551886678,0.07747329771518707,,42335
,,,,,,,,,,,,,,,,,,,,0.0008813400342502182,42336
672,0.06708720326423645,14.446465492248535,27.288667678833008,30.43411636352539,7.001020596586471e-11,2.806265456456458e-06,1.7818583275541755e-09,1.0758411917777266e-05,3.5607347625976615e-10,1.2345305549388286e-05,6.271629882093066e-10,1.1086330232501496e-05,0.05719848349690437,0.0072033642791211605,0.0025636039208620787,31.50742530822754,3.7767320009152172e-06,8.097062527667731e-05,0.07695399224758148,,42398
,,,,,,,,,,,,,,,,,,,,0.0008810013665816701,42399
673,0.07292654365301132,14.44757080078125,27.325422286987305,30.569801330566406,1.1224729479231144e-10,3.70920588466106e-07,2.1975969932697126e-09,5.490996386470215e-07,6.580032629877053e-10,7.296800504263956e-06,8.749289071019462e-10,7.001872745604487e-06,0.05770229548215866,0.012457067146897316,0.0025527908001095057,31.656904220581055,6.279382887441898e-06,0.00019288710609544069,0.07675261795520782,,42461
,,,,,,,,,,,,,,,,,,,,0.0008806622816467198,42462
674,0.2192544788122177,14.44856071472168,27.428741455078125,30.76447868347168,1.350360934182504e-10,9.805594345380086e-07,3.08362180234667e-09,8.337578947248403e-06,1.0370918568369802e-09,2.4473052690154873e-05,1.1783216624650095e-09,2.6621455617714673e-05,0.055931802839040756,0.022593053057789803,0.013185077346861362,31.873743057250977,1.8843593352357857e-05,0.12746529281139374,0.08387771248817444,,42524
,,,,,,,,,,,,,,,,,,,,0.0008803227798172155,42525
675,0.09817212074995041,14.506684303283691,27.638553619384766,30.768922805786133,2.319959085950174e-10,3.3217227610293776e-05,5.841273242879197e-09,1.2761380276060663e-05,1.0651287629670492e-09,5.0498761993367225e-05,1.7644304906028196e-09,8.187547064153478e-05,0.05586521700024605,0.012959474697709084,0.0268000066280365,31.925018310546875,0.0020609647035598755,0.00030809830059297383,0.08459243178367615,,42587
,,,,,,,,,,,,,,,,,,,,0.0008799828614654627,42588
676,0.08124987781047821,14.654975891113281,27.762338638305664,30.804723739624023,3.6045802453976705e-10,0.00021145363280083984,1.9564215136824714e-08,5.086416786070913e-05,2.9083744301772185e-09,6.977920565987006e-05,3.0175009158028843e-09,0.00011540630657691509,0.0576445646584034,0.011992942541837692,0.010719516314566135,31.9888916015625,8.697818884684239e-06,0.00043664671829901636,0.08442530781030655,,42650
,,,,,,,,,,,,,,,,,,,,0.0008796425269642236,42651
677,0.08067599684000015,14.657103538513184,27.83860969543457,30.819705963134766,3.288308514370897e-10,2.1221398128545843e-05,1.074040145709887e-08,7.269833531609038e-06,2.3157245010452243e-09,2.2018390154698864e-05,2.735420334687433e-09,1.5176204215094913e-05,0.05845281854271889,0.015509898774325848,0.004719454329460859,32.03201675415039,3.1596202916261973e-06,0.0019249613396823406,0.08423783630132675,,42713
,,,,,,,,,,,,,,,,,,,,0.0008793017766867167,42714
678,0.07718797028064728,14.657149314880371,27.975873947143555,30.841920852661133,3.946749871364119e-10,3.0227735692278657e-07,1.6328314700331248e-08,1.6546103154269076e-07,2.603929516453718e-09,3.931794481104589e-07,4.442917589386752e-09,1.940943263889494e-07,0.05844319239258766,0.009048222564160824,0.009678710252046585,32.05316162109375,2.342379730180255e-06,1.4427153473661747e-05,0.08388534188270569,,42776
,,,,,,,,,,,,,,,,,,,,0.0008789606110066162,42777
679,0.08199756592512131,14.703503608703613,28.07032585144043,30.788484573364258,5.54970165467239e-06,7.467936313787504e-08,0.00010621933324728161,5.589493312641025e-08,6.189695795910666e-06,1.1007802669382727e-07,3.8074413168942556e-05,4.600682501632036e-08,0.057609349489212036,0.014392586424946785,0.00852891243994236,32.01052474975586,0.0009508405928499997,0.0003595679299905896,0.08379095792770386,,42839
,,,,,,,,,,,,,,,,,,,,0.0008786190302980523,42840
680,0.07269375026226044,14.757675170898438,28.12090492248535,30.758302688598633,6.000937594063949e-13,4.008451348624931e-09,7.038802700420899e-12,4.095594086095389e-09,3.427829851562758e-12,1.6087831511413242e-08,2.3187368691779398e-10,5.864299268409923e-09,0.05679544433951378,0.012212616391479969,0.0036230210680514574,31.980152130126953,4.414374870975735e-06,5.823657556902617e-05,0.08323609828948975,,42902
,,,,,,,,,,,,,,,,,,,,0.0008782770349356103,42903
681,0.08447854965925217,14.75986099243164,28.130170822143555,30.76654815673828,2.2047664041680015e-11,2.5688027704973138e-08,1.196651000512361e-09,1.0795374549843473e-07,3.914030488605391e-10,9.130181410910154e-08,5.393947510867747e-09,9.292924829651383e-08,0.05807742476463318,0.012087357230484486,0.002498605055734515,31.98497200012207,0.01177246030420065,4.237221946823411e-05,0.0832982212305069,,42965
,,,,,,,,,,,,,,,,,,,,0.0008779346252943297,42966
682,0.07930131256580353,14.829218864440918,28.147111892700195,30.86959457397461,4.666026679617241e-13,4.696624671396421e-07,3.4771365474417504e-12,8.908975814847508e-07,3.0072422416843603e-12,9.896399433273473e-07,3.587437855459563e-12,2.4092178136925213e-06,0.05824413523077965,0.015922319144010544,0.0048948898911476135,32.091670989990234,0.00019696229719556868,3.8250615034485236e-05,0.08309837430715561,,43028
,,,,,,,,,,,,,,,,,,,,0.000877591801749705,43029
683,0.07675204426050186,14.878437995910645,28.16238784790039,30.95201873779297,9.274057216623888e-13,1.7449997358198743e-07,2.833999528106812e-12,3.551078862074064e-06,3.269370885128353e-12,6.538058414662373e-07,1.3116309253990988e-12,1.8128714884824149e-07,0.05480225011706352,0.01751258410513401,0.004341572988778353,32.18592834472656,1.9844404960167594e-05,7.124716648831964e-05,0.08278105407953262,,43091
,,,,,,,,,,,,,,,,,,,,0.0008772485646776839,43092
684,0.07301673293113708,14.88195514678955,28.19183921813965,31.101919174194336,1.5839381672586028e-12,1.4103652574704029e-06,3.968718149255368e-12,1.7888070942717604e-05,4.591776178036744e-12,4.281500423530815e-06,3.7776609097817104e-12,8.995486382445961e-07,0.05638859421014786,0.013589897193014622,0.0026734182611107826,32.35091018676758,1.339576829195721e-05,0.00032694899709895253,0.082292839884758,,43154
,,,,,,,,,,,,,,,,,,,,0.0008769049144546682,43155
685,0.07163303345441818,14.882003784179688,28.24909782409668,31.35576629638672,2.727593107973436e-12,1.6378335203626193e-06,9.735392179910374e-12,4.898067345493473e-06,8.426345558809611e-12,5.90903573538526e-06,1.2718525885246912e-11,7.179699537118722e-07,0.05702183023095131,0.012710564769804478,0.0016784757608547807,32.613548278808594,1.4656989151262678e-05,0.00019433730631135404,0.08175984770059586,,43217
,,,,,,,,,,,,,,,,,,,,0.0008765608514575123,43218
686,0.0815214067697525,14.882227897644043,28.297252655029297,31.557687759399414,4.707255071845218e-11,4.341256953921402e-06,2.971351498182173e-10,2.1248002667562105e-05,1.591318327109903e-10,1.8698287021834403e-05,5.487053589270374e-10,4.723559413832845e-06,0.058337386697530746,0.015936270356178284,0.00697588175535202,32.839298248291016,3.302439290564507e-05,0.00018984812777489424,0.08174792677164078,,43280
,,,,,,,,,,,,,,,,,,,,0.0008762163760635236,43281
687,0.07235042005777359,14.882722854614258,28.341373443603516,31.689010620117188,4.1959387075962695e-09,4.3280806494294666e-06,1.922500736384336e-08,1.4766347703698557e-05,1.8068421425709857e-08,1.2937610335939098e-05,5.796813251635058e-09,5.3320022743719164e-06,0.056915171444416046,0.01120000146329403,0.003854089416563511,33.00032043457031,2.967000546050258e-05,0.00031407413189299405,0.08127805590629578,,43343
,,,,,,,,,,,,,,,,,,,,0.0008758714886504616,43344
688,0.06898800283670425,14.883013725280762,28.42007827758789,31.91590118408203,1.6539130091516863e-12,9.226766337633308e-07,7.02285278542103e-12,1.9293054265290266e-06,4.0401939606360404e-12,2.6734523999039084e-06,1.4318300017857055e-11,1.052953848557081e-06,0.05765373632311821,0.008524066768586636,0.0027106257621198893,33.25055694580078,4.922703283227747e-06,8.807415724731982e-05,0.08066354691982269,,43406
,,,,,,,,,,,,,,,,,,,,0.0008755261895965377,43407
689,0.06685081869363785,14.88357925415039,28.456315994262695,32.13896560668945,1.571619245334388e-12,1.4512663710775087e-06,5.988581592425435e-12,3.931329047190957e-06,4.223930667041076e-12,4.812751740246313e-06,3.0282137908344e-11,1.8352426423007273e-06,0.05710209533572197,0.0067269704304635525,0.0028936739545315504,33.482852935791016,9.779624633665662e-06,0.00010627634765114635,0.07997291535139084,,43469
,,,,,,,,,,,,,,,,,,,,0.0008751804792804145,43470
690,0.06991298496723175,14.883803367614746,28.503202438354492,32.4028205871582,1.1132170706085187e-11,5.0239491429238115e-06,1.3903460327480133e-10,8.879718734533526e-06,1.7304324639866309e-10,1.0673909855540842e-05,6.9944485758810515e-09,5.450310254673241e-06,0.05600479245185852,0.01016448438167572,0.003416096093133092,33.76352310180664,0.00014962462591938674,0.00014794249727856368,0.07946991920471191,,43532
,,,,,,,,,,,,,,,,,,,,0.0008748343580812059,43533
691,0.08125409483909607,14.940598487854004,28.571514129638672,32.700008392333984,2.7656269201842276e-12,1.407282752552419e-07,1.5524255492227468e-11,9.456490346337887e-08,2.583158340008218e-11,2.7477727826408227e-07,1.2448476693904809e-09,1.8768221821119369e-07,0.05739447847008705,0.01923910342156887,0.004589688498526812,34.08070755004883,1.501189672126202e-06,2.8620841476367787e-05,0.07955912500619888,,43595
,,,,,,,,,,,,,,,,,,,,0.0008744878263784761,43596
692,0.07976988703012466,14.949013710021973,28.58136749267578,32.71240997314453,4.9513271954682025e-11,7.497041679016547e-06,1.0494709268282776e-10,9.888994100037962e-06,2.6992552637494782e-09,2.0048635633429512e-05,1.5024036459365675e-09,8.708658242539968e-06,0.05754450708627701,0.019321849569678307,0.0026481719687581062,34.09640121459961,8.73120006872341e-06,0.00020045357814524323,0.07956966757774353,,43658
,,,,,,,,,,,,,,,,,,,,0.0008741408845522395,43659
693,0.07692104578018188,14.949023246765137,28.62076187133789,32.83430099487305,9.073579561313938e-13,1.0604027920635417e-05,3.0494749520687536e-12,1.3915132512920536e-05,2.8441459257178003e-12,2.144894278899301e-05,4.22062168201065e-12,1.0158448276342824e-05,0.05671422556042671,0.017007973045110703,0.0029711138922721148,34.21936798095703,1.8687642295844853e-05,0.0001529228175058961,0.07943723350763321,,43721
,,,,,,,,,,,,,,,,,,,,0.0008737935329829607,43722
694,0.07129110395908356,14.959094047546387,28.678077697753906,32.97343063354492,1.3327319933406634e-12,1.777338454189703e-08,3.8915641542569546e-12,5.368126831939435e-09,3.5829568478806806e-12,2.8034524035547292e-08,4.924729027355745e-12,2.186050984676058e-08,0.05780814215540886,0.009488940238952637,0.0035618299152702093,34.36962890625,0.00042717609903775156,4.955167241860181e-06,0.07902992516756058,,43784
,,,,,,,,,,,,,,,,,,,,0.000873445772051553,43785
695,0.0817241445183754,14.988417625427246,28.68168830871582,32.95534896850586,1.5599147407813208e-12,9.660887201334845e-08,3.339902139576356e-12,4.071150172535454e-08,3.642069285048066e-12,1.328516390231016e-07,6.654839006248192e-12,1.0518282778093635e-07,0.0599466972053051,0.018828773871064186,0.002937314100563526,34.35148620605469,1.7572409660715493e-06,9.21136415854562e-06,0.07916463911533356,,43847
,,,,,,,,,,,,,,,,,,,,0.0008730976021393791,43848
696,0.07275678962469101,14.989392280578613,28.687978744506836,32.951541900634766,1.6591922063699527e-12,1.4172117516864091e-05,4.509371608757418e-12,9.230776413460262e-06,5.168744772465761e-12,2.550165845605079e-05,5.542331784486043e-12,1.0155993550142739e-05,0.05518463999032974,0.01295951846987009,0.004421377554535866,34.35137176513672,1.2235044778208248e-05,0.00011998441914329305,0.07884424179792404,,43910
,,,,,,,,,,,,,,,,,,,,0.0008727490236282497,43911
697,0.07352228462696075,14.989940643310547,28.73813819885254,33.054786682128906,2.1179024246170686e-12,5.015813258069102e-06,6.688223325862497e-12,5.730616067012306e-06,6.575348338727638e-12,1.131665521825198e-05,8.618458377518401e-12,4.108039775019279e-06,0.057436250150203705,0.010738400742411613,0.005185481160879135,34.47231674194336,8.804390745353885e-06,0.00012719555525109172,0.07857814431190491,,43973
,,,,,,,,,,,,,,,,,,,,0.0008724000369004242,43974
698,0.06832490861415863,14.98996639251709,28.782188415527344,33.170867919921875,2.810536742572922e-12,8.092981261142995e-06,7.535545104575547e-12,1.0032186764874496e-05,8.88796848619311e-12,1.7076916265068576e-05,1.0029628169649918e-11,5.804599368275376e-06,0.05702324956655502,0.00691320700570941,0.004125023726373911,34.609375,2.553601734689437e-05,0.0001968685392057523,0.07806548476219177,,44036
,,,,,,,,,,,,,,,,,,,,0.000872050642338609,44037
699,0.06849938631057739,14.990043640136719,28.874305725097656,33.450103759765625,3.8345680797302606e-12,4.26275300924317e-06,9.433310035888987e-12,6.7708406277233735e-06,1.1209683355162259e-11,7.77773038862506e-06,1.5194722216560486e-11,3.065386863454478e-06,0.05637558549642563,0.008699562400579453,0.003239124082028866,34.91349411010742,1.2538709597720299e-05,0.00015069995424710214,0.07758717983961105,,44099
,,,,,,,,,,,,,,,,,,,,0.0008717008403259587,44100
700,0.06898897886276245,14.993202209472656,28.93717384338379,33.67053985595703,4.778245507597312e-12,1.6680041881045327e-07,1.2661549760040192e-11,2.499975835235091e-07,2.3756446462797065e-11,2.2502887020436901e-07,2.214010225154439e-11,2.670333003607084e-07,0.05754658579826355,0.008104214444756508,0.0032735788263380527,35.15174865722656,3.2709202059777454e-05,3.098235902143642e-05,0.07715727388858795,,44162
,,,,,,,,,,,,,,,,,,,,0.0008713506312460731,44163
701,0.07068081200122833,15.008810043334961,28.95724105834961,33.73758316040039,4.144046650972344e-12,2.4612304514448624e-06,1.5169586073393582e-11,3.1271035823010607e-06,8.960112166112033e-12,4.48756600235356e-06,1.2269275873055818e-10,2.3716274881735444e-06,0.05717996135354042,0.010859637521207333,0.0025066600646823645,35.22588348388672,9.317885087511968e-06,0.00011280921171419322,0.07683344930410385,,44225
,,,,,,,,,,,,,,,,,,,,0.0008710000154830003,44226
702,0.07086993008852005,15.009273529052734,29.00288963317871,33.872520446777344,7.492362633088057e-12,3.5635807762446348e-06,2.649930969100822e-11,4.1047082959266845e-06,1.7704771676507747e-11,5.636146852339152e-06,3.340595022827131e-10,3.269401986472076e-06,0.05794673040509224,0.01048310101032257,0.002298650098964572,35.36389923095703,8.887018339009956e-06,0.00011597397678997368,0.07653526961803436,,44288
,,,,,,,,,,,,,,,,,,,,0.0008706489934212331,44289
703,3.3067662715911865,15.022604942321777,29.065176010131836,34.081214904785156,1.6087981641321747e-11,8.118460755213164e-06,3.57185600541321e-11,1.0923209629254416e-05,2.5938877781794822e-11,1.627530036785174e-05,6.054710066649704e-10,9.705236152512953e-06,0.05763661116361618,0.015646936371922493,0.0019397970754653215,35.57282257080078,3.231262445449829,0.0002354201569687575,0.2380468249320984,,44351
,,,,,,,,,,,,,,,,,,,,0.0008702975654457102,44352
704,0.07920216023921967,15.098334312438965,29.159358978271484,34.26358413696289,7.910914284758874e-11,9.96552626020275e-06,1.1256821863536715e-10,1.3510525604942814e-05,9.135944778471128e-11,2.0552772184601054e-05,3.8100461674517305e-10,6.502754331449978e-06,0.055935315787792206,0.01933673582971096,0.0033507137559354305,35.75786590576172,0.0003774615761358291,0.0001514476170996204,0.23010459542274475,,44414
,,,,,,,,,,,,,,,,,,,,0.0008699457319418155,44415
705,0.07646205276250839,15.178583145141602,29.35323715209961,34.512088775634766,6.293451870753586e-10,3.706038842210546e-05,7.297669690764508e-10,1.722395609249361e-05,4.5307269047611953e-10,4.3105774238938466e-05,2.1928237003976392e-08,4.406109655974433e-05,0.0562695749104023,0.010618671774864197,0.008928265422582626,36.02404022216797,1.3641148143506143e-05,0.0004904399975202978,0.22242246568202972,,44477
,,,,,,,,,,,,,,,,,,,,0.0008695934932953778,44478
706,0.07589603960514069,15.18017864227295,29.494646072387695,34.67910385131836,6.677682407030261e-09,9.649363619246287e-08,6.551355014039473e-09,4.1542893569612716e-08,8.53982040638357e-09,6.908511807068862e-08,1.005097260531329e-06,1.1973565960943233e-07,0.05767934396862984,0.013880615122616291,0.004241119604557753,36.19912338256836,7.814940659045533e-07,9.28223307710141e-05,0.2150961458683014,,44540
,,,,,,,,,,,,,,,,,,,,0.0008692408498926698,44541
707,0.0738234743475914,15.180179595947266,29.5294189453125,34.74580001831055,1.8554350764143912e-12,1.2824423833990295e-07,1.028401929586975e-11,5.7715141110747936e-08,7.296098621101255e-12,7.670865898035117e-08,1.6538220445894147e-11,1.6607366148946312e-07,0.058076146990060806,0.013282354921102524,0.002415476832538843,36.26875686645508,5.765882065134065e-07,4.848189200856723e-05,0.2080325037240982,,44603
,,,,,,,,,,,,,,,,,,,,0.000868887802120408,44604
708,0.0764550119638443,15.180179595947266,29.555992126464844,34.79168701171875,1.7181144744762844e-12,2.653661567819654e-06,1.2574462304737466e-11,1.2445940456018434e-06,9.258044851578884e-12,1.712882294668816e-06,1.750207270778681e-11,2.134574515366694e-06,0.05781373009085655,0.010691498406231403,0.007638490758836269,36.320556640625,5.122766651766142e-06,0.00029841388459317386,0.20145362615585327,,44666
,,,,,,,,,,,,,,,,,,,,0.0008685343503657529,44667
709,0.07695768773555756,15.1909761428833,29.65851593017578,34.859615325927734,2.075244273300192e-12,1.7316937146460987e-06,1.3986154248635252e-11,5.121775075167534e-07,1.0905857814047515e-11,1.4105821719567757e-06,3.473787230090508e-11,7.480728072550846e-07,0.0572977252304554,0.011959534138441086,0.007147596217691898,36.400856018066406,4.721707591670565e-05,0.0005012148176319897,0.19522882997989655,,44729
,,,,,,,,,,,,,,,,,,,,0.0008681804950163076,44730
710,0.07598359882831573,15.199555397033691,29.793306350708008,34.89973068237305,3.332953704693331e-12,1.1736407259377302e-06,2.3950719879595184e-11,2.4300672407662205e-07,1.655275916334631e-11,1.438025265088072e-06,5.5745248694893945e-11,5.796441087113635e-07,0.05671028792858124,0.012122680433094501,0.006829273421317339,36.44596862792969,2.5122350052697584e-05,0.0002928152971435338,0.18926657736301422,,44792
,,,,,,,,,,,,,,,,,,,,0.0008678262364601178,44793
711,0.07050951570272446,15.199581146240234,29.921438217163086,35.11137390136719,8.002829302022896e-12,3.8364581200767134e-07,3.308610677099644e-11,2.179959750492344e-07,2.7173338232322486e-11,6.278831733652623e-06,1.6140593028790562e-10,4.6200892711567576e-07,0.056113697588443756,0.010544585064053535,0.003458073828369379,36.66188430786133,1.7897422367241234e-05,0.0003679197980090976,0.18332871794700623,,44855
,,,,,,,,,,,,,,,,,,,,0.0008674715750856713,44856
712,0.0675412192940712,15.199990272521973,30.012426376342773,35.33668518066406,9.54822070298178e-08,8.721620758933568e-08,1.5006307307885436e-07,1.2972449781045725e-07,6.804600616305834e-08,8.037558245632681e-07,3.9538779674330726e-05,2.8007059427181957e-07,0.0570167601108551,0.006999995559453964,0.003447235096246004,36.8995246887207,3.766157533391379e-06,3.2313400879502296e-05,0.17753934860229492,,44918
,,,,,,,,,,,,,,,,,,,,0.000867116511281898,44919
713,0.07645995914936066,15.20195198059082,30.0352840423584,35.40263748168945,1.3062977349126426e-12,1.6649612177843665e-07,1.3863465063435054e-11,2.2269617261372332e-07,4.273631795670418e-12,1.7086243815356283e-06,2.6793454607765277e-12,4.4503499907477817e-07,0.05682707950472832,0.015955179929733276,0.00364290876314044,36.97602844238281,2.9308725970622618e-06,2.9326567528187297e-05,0.1724853813648224,,44981
,,,,,,,,,,,,,,,,,,,,0.000866761045438169,44982
714,0.09590800851583481,15.240930557250977,30.053688049316406,35.46810531616211,6.286242359987426e-12,4.6713697088307526e-07,4.283757376599695e-11,7.453590455952508e-07,1.8587438879724694e-11,3.0943572255637264e-06,5.905612370654678e-12,1.0558726444287458e-06,0.057621825486421585,0.02118295058608055,0.005391715560108423,37.05769348144531,0.011634198017418385,7.195943908300251e-05,0.16865651309490204,,45044
,,,,,,,,,,,,,,,,,,,,0.0008664051779442959,45045
715,0.07394198328256607,15.388161659240723,30.098167419433594,35.5786018371582,1.9333694367684728e-11,7.653206012037117e-06,7.457905820684729e-11,1.1680095667543355e-05,4.585823734637451e-11,2.4751598175498657e-05,1.2182091273238438e-11,1.5993291526683606e-05,0.0567171610891819,0.012974747456610203,0.0037335350643843412,37.20020294189453,0.00010897831089096144,0.00034749522455967963,0.16392077505588531,,45107
,,,,,,,,,,,,,,,,,,,,0.0008660489091905313,45108
