x,y,t,u_pred,u_true,v_pred,v_true
0.000000e+00,7.368421e-01,0.000000e+00,9.998592e-01,1.000000e+00,9.701522e-04,0.000000e+00
0.000000e+00,7.368421e-01,1.111111e-01,9.996902e-01,9.901285e-01,9.847255e-04,1.313758e-03
0.000000e+00,7.368421e-01,2.222222e-01,9.996637e-01,9.958303e-01,9.427341e-04,1.811275e-04
0.000000e+00,7.368421e-01,3.333333e-01,9.996643e-01,9.982845e-01,9.395452e-04,2.026813e-05
0.000000e+00,7.368421e-01,4.444444e-01,9.996687e-01,9.992954e-01,9.388896e-04,2.195564e-06
0.000000e+00,7.368421e-01,5.555556e-01,9.996771e-01,9.997104e-01,9.390088e-04,2.373101e-07
0.000000e+00,7.368421e-01,6.666667e-01,9.996879e-01,9.998809e-01,9.397240e-04,2.585880e-08
0.000000e+00,7.368421e-01,7.777778e-01,9.997034e-01,9.999511e-01,9.416314e-04,2.768470e-09
0.000000e+00,7.368421e-01,8.888889e-01,9.997263e-01,9.999799e-01,9.452077e-04,3.039903e-10
0.000000e+00,7.368421e-01,1.000000e+00,9.997256e-01,9.999917e-01,9.462507e-04,3.226345e-11
0.000000e+00,7.894737e-01,0.000000e+00,9.998208e-01,1.000000e+00,9.689601e-04,0.000000e+00
0.000000e+00,7.894737e-01,1.111111e-01,9.996818e-01,9.902571e-01,9.917887e-04,1.202939e-03
0.000000e+00,7.894737e-01,2.222222e-01,9.996623e-01,9.958338e-01,9.455057e-04,1.789505e-04
0.000000e+00,7.894737e-01,3.333333e-01,9.996641e-01,9.982849e-01,9.402009e-04,2.021961e-05
0.000000e+00,7.894737e-01,4.444444e-01,9.996677e-01,9.992955e-01,9.392472e-04,2.193737e-06
0.000000e+00,7.894737e-01,5.555556e-01,9.996747e-01,9.997104e-01,9.393068e-04,2.372107e-07
0.000000e+00,7.894737e-01,6.666667e-01,9.996871e-01,9.998809e-01,9.402903e-04,2.585262e-08
0.000000e+00,7.894737e-01,7.777778e-01,9.997030e-01,9.999511e-01,9.432705e-04,2.768087e-09
0.000000e+00,7.894737e-01,8.888889e-01,9.997261e-01,9.999799e-01,9.478303e-04,3.039654e-10
0.000000e+00,7.894737e-01,1.000000e+00,9.997250e-01,9.999917e-01,9.497376e-04,3.226192e-11
