x,t,u_pred,u_true,error
8.163265e-02,7.755102e-01,1.172155e-01,1.084783e-01,8.737139e-03
8.163265e-02,7.959183e-01,1.148793e-01,1.097918e-01,5.087540e-03
8.163265e-02,8.163266e-01,1.125915e-01,1.214437e-01,8.852199e-03
8.163265e-02,8.367347e-01,1.103516e-01,1.035580e-01,6.793611e-03
8.163265e-02,8.571429e-01,1.081602e-01,1.193021e-01,1.114195e-02
8.163265e-02,8.775510e-01,1.060177e-01,1.001083e-01,5.909391e-03
8.163265e-02,8.979592e-01,1.039251e-01,9.614018e-02,7.784955e-03
8.163265e-02,9.183673e-01,1.018830e-01,9.528282e-02,6.600223e-03
8.163265e-02,9.387755e-01,9.989173e-02,9.864844e-02,1.243286e-03
8.163265e-02,9.591837e-01,9.795060e-02,8.860572e-02,9.344883e-03
8.163265e-02,9.795918e-01,9.605805e-02,8.800584e-02,8.052208e-03
8.163265e-02,1.000000e+00,9.421112e-02,7.811858e-02,1.609255e-02
1.020408e-01,0.000000e+00,3.196359e-01,3.155699e-01,4.066050e-03
1.020408e-01,2.040816e-02,3.132030e-01,3.110467e-01,2.156228e-03
1.020408e-01,4.081633e-02,3.069090e-01,3.067290e-01,1.800060e-04
1.020408e-01,6.122449e-02,3.007404e-01,3.245300e-01,2.378958e-02
1.020408e-01,8.163265e-02,2.946860e-01,3.075831e-01,1.289710e-02
1.020408e-01,1.020408e-01,2.887372e-01,2.722071e-01,1.653013e-02
1.020408e-01,1.224490e-01,2.828881e-01,2.960331e-01,1.314509e-02
1.020408e-01,1.428571e-01,2.771347e-01,2.612590e-01,1.587567e-02
1.020408e-01,1.632653e-01,2.714750e-01,2.882087e-01,1.673371e-02
1.020408e-01,1.836735e-01,2.659082e-01,2.475360e-01,1.837221e-02
1.020408e-01,2.040816e-01,2.604345e-01,2.670569e-01,6.622463e-03
1.020408e-01,2.244898e-01,2.550544e-01,2.454607e-01,9.593725e-03
1.020408e-01,2.448980e-01,2.497691e-01,2.357761e-01,1.399295e-02
1.020408e-01,2.653061e-01,2.445794e-01,2.228329e-01,2.174652e-02
1.020408e-01,2.857143e-01,2.394868e-01,2.118447e-01,2.764210e-02
1.020408e-01,3.061225e-01,2.344922e-01,2.341842e-01,3.080368e-04
1.020408e-01,3.265306e-01,2.295969e-01,2.300156e-01,4.187375e-04
1.020408e-01,3.469388e-01,2.248014e-01,2.386639e-01,1.386243e-02
1.020408e-01,3.673469e-01,2.201068e-01,2.154373e-01,4.669502e-03
1.020408e-01,3.877551e-01,2.155134e-01,2.135130e-01,2.000421e-03
1.020408e-01,4.081632e-01,2.110212e-01,2.100594e-01,9.618253e-04
1.020408e-01,4.285714e-01,2.066300e-01,2.057467e-01,8.832663e-04
1.020408e-01,4.489796e-01,2.023389e-01,2.012236e-01,1.115307e-03
1.020408e-01,4.693877e-01,1.981470e-01,2.139909e-01,1.584387e-02
1.020408e-01,4.897959e-01,1.940530e-01,2.191995e-01,2.514645e-02
1.020408e-01,5.102041e-01,1.900554e-01,1.858492e-01,4.206195e-03
1.020408e-01,5.306122e-01,1.861523e-01,1.729106e-01,1.324166e-02
1.020408e-01,5.510204e-01,1.823418e-01,1.891186e-01,6.776795e-03
1.020408e-01,5.714286e-01,1.786220e-01,1.698982e-01,8.723810e-03
1.020408e-01,5.918368e-01,1.749908e-01,1.689210e-01,6.069824e-03
1.020408e-01,6.122449e-01,1.714460e-01,1.717349e-01,2.888590e-04
1.020408e-01,6.326531e-01,1.679851e-01,1.670677e-01,9.173155e-04
1.020408e-01,6.530612e-01,1.646057e-01,1.750608e-01,1.045512e-02
1.020408e-01,6.734694e-01,1.613054e-01,1.535897e-01,7.715657e-03
1.020408e-01,6.938776e-01,1.580810e-01,1.517842e-01,6.296828e-03
1.020408e-01,7.142857e-01,1.549298e-01,1.503998e-01,4.529938e-03
1.020408e-01,7.346939e-01,1.518487e-01,1.388043e-01,1.304437e-02
1.020408e-01,7.551020e-01,1.488345e-01,1.463205e-01,2.514020e-03
1.020408e-01,7.755102e-01,1.458844e-01,1.684309e-01,2.254657e-02
1.020408e-01,7.959183e-01,1.429956e-01,1.420585e-01,9.370446e-04
1.020408e-01,8.163266e-01,1.401657e-01,1.252326e-01,1.493312e-02
1.020408e-01,8.367347e-01,1.373934e-01,1.414978e-01,4.104391e-03
1.020408e-01,8.571429e-01,1.346774e-01,1.487243e-01,1.404689e-02
1.020408e-01,8.775510e-01,1.320177e-01,1.448318e-01,1.281410e-02
1.020408e-01,8.979592e-01,1.294146e-01,1.084292e-01,2.098534e-02
1.020408e-01,9.183673e-01,1.268692e-01,1.322010e-01,5.331844e-03
1.020408e-01,9.387755e-01,1.243822e-01,1.141715e-01,1.021070e-02
1.020408e-01,9.591837e-01,1.219546e-01,1.169801e-01,4.974529e-03
1.020408e-01,9.795918e-01,1.195868e-01,1.182471e-01,1.339667e-03
1.020408e-01,1.000000e+00,1.172777e-01,1.034808e-01,1.379695e-02
1.224490e-01,0.000000e+00,3.807678e-01,3.699208e-01,1.084706e-02
1.224490e-01,2.040816e-02,3.731200e-01,3.833946e-01,1.027459e-02
1.224490e-01,4.081633e-02,3.656281e-01,3.597311e-01,5.896956e-03
1.224490e-01,6.122449e-02,3.582824e-01,3.593762e-01,1.093805e-03
