epoch,loss,loss/bc_bottom,loss/bc_left,loss/bc_right,loss/bc_top,loss/pde_residual,lr,step
574,0.0032435290049761534,0.0002378815261181444,0.0002464453864376992,0.0002540038840379566,0.00024194465368054807,0.002263252390548587,,258749
,,,,,,,0.001,258750
575,0.0031018718145787716,0.0001923459058161825,0.0002061776613118127,0.00020291480177547783,0.00020109955221414566,0.0022993353195488453,,259199
,,,,,,,0.001,259200
576,0.0029842564836144447,0.00018365058349445462,0.00018890234059654176,0.00019410863751545548,0.00019000346946995705,0.00222759204916656,,259649
,,,,,,,0.001,259650
577,0.0032132442574948072,0.00012900283036287874,0.00013280125858727843,0.00013665274309460074,0.00013522159133572131,0.0026795656885951757,,260099
,,,,,,,0.001,260100
578,0.0030337439384311438,0.00017202635353896767,0.00017350941197946668,0.00018011387146543711,0.00017501121328677982,0.0023330836556851864,,260549
,,,,,,,0.001,260550
579,0.0034980331547558308,0.00021413165086414665,0.0002260440232930705,0.00023078417871147394,0.0002266291994601488,0.0026004451792687178,,260999
,,,,,,,0.001,261000
580,0.0026353620924055576,0.00017236749408766627,0.00017804399249143898,0.0001819036406232044,0.00017692698747850955,0.0019261223496869206,,261449
,,,,,,,0.001,261450
581,0.0027287201955914497,0.0001418932806700468,0.00014670893142465502,0.0001494501339038834,0.00014582670701202005,0.0021448424085974693,,261899
,,,,,,,0.001,261900
582,0.0024375184439122677,0.00016341396258212626,0.0001684777089394629,0.000171875290106982,0.0001677443942753598,0.001766006462275982,,262349
,,,,,,,0.001,262350
583,0.0030682613141834736,0.0001554169284645468,0.000162808399181813,0.0001663582370383665,0.00016267082537524402,0.0024210058618336916,,262799
,,,,,,,0.001,262800
584,0.0023155752569437027,0.00015962071483954787,0.00016372950631193817,0.00016870928811840713,0.00016269541811197996,0.0016608209116384387,,263249
,,,,,,,0.001,263250
585,0.00274925515986979,0.000144668243592605,0.00014822457160335034,0.0001555551862111315,0.0001518676581326872,0.002148941857740283,,263699
,,,,,,,0.001,263700
586,0.0028077075257897377,0.00012944519403390586,0.0001313553802901879,0.00013553205644711852,0.00013270555064082146,0.002278668573126197,,264149
,,,,,,,0.001,264150
587,0.0029293352272361517,0.00018462754087522626,0.00019471457926556468,0.00019649573368951678,0.00019326787150930613,0.002160229254513979,,264599
,,,,,,,0.001,264600
588,0.0029860627837479115,0.00016885191143956035,0.00017241032037418336,0.0001751328381942585,0.00017272787226829678,0.0022969397250562906,,265049
,,,,,,,0.001,265050
589,0.0029795453883707523,0.00012398067337926477,0.0001301562151638791,0.0001322043826803565,0.00013010366819798946,0.0024631021078675985,,265499
,,,,,,,0.001,265500
590,0.0026748385280370712,0.00020676245912909508,0.00021723708778154105,0.00022175544290803373,0.00021370503236539662,0.0018153785495087504,,265949
,,,,,,,0.001,265950
591,0.00313354330137372,0.00017664865299593657,0.00018575356807559729,0.00019074483134318143,0.0001870925771072507,0.0023933034390211105,,266399
,,,,,,,0.001,266400
592,0.002889591036364436,0.00015012547373771667,0.00015751596947666258,0.00016074968152679503,0.00015671036089770496,0.00226448941975832,,266849
,,,,,,,0.001,266850
593,0.002636483870446682,0.00017585195018909872,0.00018018310947809368,0.00018434481171425432,0.00018062963499687612,0.0019154739566147327,,267299
,,,,,,,0.001,267300
594,0.0028525530360639095,0.0001413084683008492,0.00014662645116914064,0.0001498319470556453,0.00014787932741455734,0.0022669092286378145,,267749
,,,,,,,0.001,267750
595,0.0034665418788790703,0.00024888463667593896,0.0002654327545315027,0.00027221973869018257,0.00025292192003689706,0.0024270822759717703,,268199
,,,,,,,0.001,268200
596,0.0027248000260442495,0.00012183544458821416,0.00012123097258154303,0.00012599816545844078,0.0001251170178875327,0.002230618614703417,,268649
,,,,,,,0.001,268650
597,0.0030790483579039574,0.0001792445982573554,0.0001892227155622095,0.00019189389422535896,0.00018947450735140592,0.0023292112164199352,,269099
,,,,,,,0.001,269100
598,0.0033102163579314947,0.00019848314695991576,0.0002090970956487581,0.00021341526007745415,0.00020250481611583382,0.0024867141619324684,,269549
,,,,,,,0.001,269550
599,0.0029036521445959806,0.00018284485850017518,0.00019234404317103326,0.00019583597895689309,0.0001901420473586768,0.002142486162483692,,269999
,,,,,,,0.001,270000
600,0.003095207968726754,0.00017646011838223785,0.00018433287914376706,0.00018741973326541483,0.00018404930597171187,0.002362943720072508,,270449
,,,,,,,0.001,270450
601,0.0034590389113873243,0.00019075570162385702,0.00019904974033124745,0.00020260833844076842,0.00019936967873945832,0.0026672547683119774,,270899
,,,,,,,0.001,270900
602,0.0028925081714987755,0.00018747574358712882,0.00019290186173748225,0.00019757705740630627,0.00019424471247475594,0.00212030578404665,,271349
,,,,,,,0.001,271350
603,0.003035317175090313,0.00019360275473445654,0.00020152609795331955,0.00020762391795869917,0.00020251458045095205,0.002230050042271614,,271799
,,,,,,,0.001,271800
604,0.002949653659015894,0.00019381361198611557,0.00020626327022910118,0.00020923545525874943,0.00020224973559379578,0.002138091018423438,,272249
,,,,,,,0.001,272250
605,0.0032194971572607756,0.00021265583927743137,0.00021235777239780873,0.00022174541663844138,0.00021523104805964977,0.002357506426051259,,272699
,,,,,,,0.001,272700
606,0.002529454417526722,0.0001596509973751381,0.0001645607262616977,0.0001694500824669376,0.0001660976849962026,0.001869693980552256,,273149
,,,,,,,0.001,273150
607,0.0025121953804045916,0.0001432648568879813,0.0001439578045392409,0.00014921926776878536,0.00014726568770129234,0.001928488491103053,,273599
,,,,,,,0.001,273600
608,0.002384092891588807,0.00016617405344732106,0.00017333698633592576,0.00017771949933376163,0.0001710534270387143,0.0016958094201982021,,274049
,,,,,,,0.001,274050
609,0.0032403043005615473,0.0001501945371273905,0.0001529458531877026,0.0001597287191543728,0.00015552129480056465,0.0026219135615974665,,274499
,,,,,,,0.001,274500
610,0.002982044592499733,0.00015672610606998205,0.00016545651305932552,0.00016905678785406053,0.00016185188724193722,0.0023289539385586977,,274949
,,,,,,,0.001,274950
611,0.002724659163504839,0.00019389338558539748,0.00020026862330269068,0.00020634579414036125,0.00019859762687701732,0.0019255534280091524,,275399
,,,,,,,0.001,275400
612,0.002234246116131544,0.00016564367979299277,0.00017009620205499232,0.00017479532107245177,0.00017005875997710973,0.0015536508290097117,,275849
,,,,,,,0.001,275850
613,0.0030176774598658085,0.00015774280473124236,0.00015967589570209384,0.00016760625294409692,0.00016356012201867998,0.002369093941524625,,276299
,,,,,,,0.001,276300
614,0.0026327890809625387,0.00016195182979572564,0.00017011395539157093,0.00017283264605794102,0.00016799689910840243,0.0019598952494561672,,276749
,,,,,,,0.001,276750
615,0.0035905023105442524,0.00017909218149725348,0.00018771583563648164,0.00019215325301047415,0.00018412587814964354,0.0028474137652665377,,277199
,,,,,,,0.001,277200
616,0.003458871738985181,0.0002024235000135377,0.0002128782361978665,0.00021558029402513057,0.00021411986381281167,0.002613870892673731,,277649
,,,,,,,0.001,277650
617,0.0032028944697231054,0.00016079616034403443,0.00016502072685398161,0.00016778154531493783,0.0001648312172619626,0.002544466173276305,,278099
,,,,,,,0.001,278100
618,0.0030823296401649714,0.00020210049115121365,0.00021044659661129117,0.00021286500850692391,0.00021026523609180003,0.0022466513328254223,,278549
,,,,,,,0.001,278550
619,0.00322934752330184,0.000283615430817008,0.00029877806082367897,0.0003062474133912474,0.0002948306209873408,0.002045874949544668,,278999
,,,,,,,0.001,279000
620,0.003205941990017891,0.00016078750195447356,0.00016991431766655296,0.00017144887533504516,0.0001669031917117536,0.00253688869997859,,279449
,,,,,,,0.001,279450
621,0.0027918347623199224,0.00013640365796163678,0.00013866079098079354,0.00014103611465543509,0.00013914608280174434,0.0022365888580679893,,279899
,,,,,,,0.001,279900
622,0.0032970134634524584,0.0002084005536744371,0.00021763711993116885,0.00022285130398813635,0.0002156592527171597,0.0024324674159288406,,280349
,,,,,,,0.001,280350
623,0.0022014230489730835,0.00017099127580877393,0.0001763966865837574,0.00018137712322641164,0.00017801996727939695,0.001494638156145811,,280799
,,,,,,,0.001,280800
624,0.0029848385602235794,0.00018084909243043512,0.00019077278557233512,0.00019560899818316102,0.00018746282148640603,0.0022301445715129375,,281249
,,,,,,,0.001,281250
625,0.0029556076042354107,0.00018927724158857018,0.00019637661171145737,0.00020028994185850024,0.0001973581820493564,0.0021723031532019377,,281699
,,,,,,,0.001,281700
626,0.002788726706057787,0.000156274953042157,0.00016310879436787218,0.00016607441648375243,0.00016090349527075887,0.0021423648577183485,,282149
,,,,,,,0.001,282150
627,0.0027840554248541594,0.0001655036030570045,0.00017211560043506324,0.000176154964719899,0.00017000650404952466,0.002100275130942464,,282599
,,,,,,,0.001,282600
628,0.0035566184669733047,0.0002448662999086082,0.0002492138009984046,0.0002662289480213076,0.0002565569302532822,0.0025397520512342453,,283049
,,,,,,,0.001,283050
629,0.0033102729357779026,0.00018967114738188684,0.0002006769645959139,0.00020384768140502274,0.00019917971803806722,0.0025168992578983307,,283499
,,,,,,,0.001,283500
630,0.0029880651272833347,0.00017374624439980835,0.00018221257778350264,0.00018415445811115205,0.00017848241259343922,0.002269469201564789,,283949
,,,,,,,0.001,283950
631,0.0027817508671432734,0.00017045284039340913,0.00017731773550622165,0.00018061646551359445,0.00017720067990012467,0.002076163189485669,,284399
,,,,,,,0.001,284400
632,0.003470177063718438,0.00022887146042194217,0.00023966569278854877,0.000244236463913694,0.00023382034851238132,0.0025235824286937714,,284849
,,,,,,,0.001,284850
633,0.002785108517855406,0.0001434198784409091,0.0001486847031628713,0.00015114575217012316,0.0001483835803810507,0.002193475142121315,,285299
,,,,,,,0.001,285300
634,0.0027937295380979776,0.00017031178867910057,0.0001759662409313023,0.0001806176733225584,0.00017308889073319733,0.0020937444642186165,,285749
,,,,,,,0.001,285750
635,0.0027030634228140116,0.0001320263254456222,0.0001340637099929154,0.0001376519212499261,0.0001329865917796269,0.0021663354709744453,,286199
,,,,,,,0.001,286200
636,0.002622033469378948,0.00019185329438187182,0.00019996809714939445,0.00020269957894925028,0.00019637361401692033,0.0018311385065317154,,286649
,,,,,,,0.001,286650
637,0.0032959303352981806,0.00017697125440463424,0.00018618001195136458,0.00018983344489242882,0.00018603612261358649,0.0025569088757038116,,287099
,,,,,,,0.001,287100
638,0.003076215274631977,0.00016563113604206592,0.00017325468070339411,0.0001762786996550858,0.00017355223826598376,0.0023874992039054632,,287549
,,,,,,,0.001,287550
639,0.003692926838994026,0.000281364715192467,0.0002922040584962815,0.000295718404231593,0.0002875129284802824,0.0025361257139593363,,287999
,,,,,,,0.001,288000
640,0.003854303853586316,0.0003257713105995208,0.00034197437344118953,0.00034712886554189026,0.00033157889265567064,0.002507847733795643,,288449
,,,,,,,0.001,288450
641,0.0026884633116424084,0.00013346484047360718,0.00013646567822434008,0.0001394095306750387,0.00013616691285278648,0.002142955781891942,,288899
,,,,,,,0.001,288900
642,0.003033148357644677,0.00015566530055366457,0.00015970799722708762,0.00016300796414725482,0.0001612165360711515,0.00239355000667274,,289349
,,,,,,,0.001,289350
643,0.002515483647584915,0.00014624719915445894,0.00015426149184349924,0.0001581227406859398,0.00015100493328645825,0.001905845827423036,,289799
,,,,,,,0.001,289800
644,0.0026038666255772114,0.00014606582408305258,0.00015052332310006022,0.00015271682059392333,0.00015174680447671562,0.0020028124563395977,,290249
,,,,,,,0.001,290250
645,0.0025666854344308376,0.00012694169708993286,0.00013052194844931364,0.00013386869977694005,0.00013107855920679867,0.002044273540377617,,290699
,,,,,,,0.001,290700
646,0.0026261538732796907,0.000122335841297172,0.00012914020044263452,0.00013261537242215127,0.00012572343985084444,0.0021163406781852245,,291149
,,,,,,,0.001,291150
647,0.002326984191313386,0.00018530027591623366,0.00018803695274982601,0.00019344998872838914,0.00018765298591461033,0.001572543871589005,,291599
,,,,,,,0.001,291600
648,0.0025987562257796526,0.00014963591820560396,0.00015897149569354951,0.00015803208225406706,0.00015693047316744924,0.0019751861691474915,,292049
,,,,,,,0.001,292050
649,0.0031883700285106897,0.00015982086188159883,0.00015910525689832866,0.0001692568912403658,0.00016227280138991773,0.00253791525028646,,292499
,,,,,,,0.001,292500
650,0.0036410402972251177,0.000181130351847969,0.00018279312644153833,0.00018967106007039547,0.00018715787155088037,0.0029002849478274584,,292949
,,,,,,,0.001,292950
651,0.0033738689962774515,0.00020312360720708966,0.00020896526984870434,0.00021880562417209148,0.0002054974320344627,0.0025374777615070343,,293399
,,,,,,,0.001,293400
652,0.0025971001014113426,0.0001507490233052522,0.0001573247427586466,0.00016056337335612625,0.00015739310765638947,0.0019710699561983347,,293849
,,,,,,,0.001,293850
653,0.0027870587073266506,0.00019575025362428278,0.00020246770873200148,0.00020503945415839553,0.0001988388248719275,0.0019849634263664484,,294299
,,,,,,,0.001,294300
654,0.0029736149590462446,0.00016821210738271475,0.00017324090003967285,0.00017680961173027754,0.00017123550060205162,0.0022841165773570538,,294749
,,,,,,,0.001,294750
655,0.0031432693358510733,0.00024737996864132583,0.0002544711751397699,0.00026271524257026613,0.0002566235198173672,0.0021220778580754995,,295199
,,,,,,,0.001,295200
656,0.003583837067708373,0.00019749815692193806,0.0002000090025831014,0.0002016256912611425,0.000203465431695804,0.0027812388725578785,,295649
,,,,,,,0.001,295650
657,0.003820652374997735,0.00030743394745513797,0.00032344440114684403,0.00033157735015265644,0.0003178476181346923,0.0025403504259884357,,296099
,,,,,,,0.001,296100
658,0.002506365068256855,0.00017798750195652246,0.00018117307627107948,0.00018633973377291113,0.00018462161824572831,0.0017762427451089025,,296549
,,,,,,,0.001,296550
659,0.003489268012344837,0.00022603645629715174,0.00023299362510442734,0.00023803218209650367,0.00023378361947834492,0.002558422274887562,,296999
,,,,,,,0.001,297000
660,0.0035641456488519907,0.00013595970813184977,0.00014254602137953043,0.00014334921434056014,0.0001434723089914769,0.002998816780745983,,297449
,,,,,,,0.001,297450
661,0.0031049796380102634,0.00014954814105294645,0.00015561470354441553,0.00015829873154871166,0.00015461596194654703,0.0024869018234312534,,297899
,,,,,,,0.001,297900
662,0.0024669687263667583,0.00019419089949224144,0.00020497360674198717,0.00020799950289074332,0.00020196025434415787,0.0016578445211052895,,298349
,,,,,,,0.001,298350
663,0.0021589554380625486,0.0001733568642521277,0.00018088534125126898,0.00018393775098957121,0.00017835127073340118,0.0014424235559999943,,298799
,,,,,,,0.001,298800
664,0.003288751235231757,0.00018050524522550404,0.00019274170335847884,0.00019313041411805898,0.00018850748892873526,0.002533866325393319,,299249
,,,,,,,0.001,299250
665,0.002799635287374258,0.00012512746616266668,0.00012618194159585983,0.00013017949822824448,0.00012746115680783987,0.0022906872909516096,,299699
,,,,,,,0.001,299700
666,0.0034369253553450108,0.0002038019592873752,0.000211334292544052,0.0002174834517063573,0.0002113146911142394,0.0025929927360266447,,300149
,,,,,,,0.001,300150
667,0.002307991497218609,0.00018313570762984455,0.00019057297322433442,0.00019578552746679634,0.00018716274644248188,0.0015513324178755283,,300599
,,,,,,,0.001,300600
668,0.002690264955163002,0.00015208612603601068,0.00015393544163089246,0.00015746794815640897,0.0001571047178003937,0.002069670706987381,,301049
,,,,,,,0.001,301050
669,0.0028787378687411547,0.00021542527247220278,0.0002242880582343787,0.00023100334510672837,0.00021698586351703852,0.0019910356495529413,,301499
