x,t,u_pred,u_true,error
-8.775510e-01,9.387755e-01,9.387484e-02,3.417068e-02,5.970417e-02
-8.775510e-01,9.591837e-01,9.280777e-02,4.475936e-02,4.804841e-02
-8.775510e-01,9.795918e-01,9.186499e-02,5.243523e-02,3.942976e-02
-8.775510e-01,1.000000e+00,9.103890e-02,2.089049e-02,7.014841e-02
-8.367347e-01,0.000000e+00,4.895465e-01,4.893394e-01,2.070963e-04
-8.367347e-01,2.040816e-02,4.626482e-01,4.509213e-01,1.172686e-02
-8.367347e-01,4.081633e-02,4.380865e-01,4.442730e-01,6.186515e-03
-8.367347e-01,6.122449e-02,4.179170e-01,4.012537e-01,1.666334e-02
-8.367347e-01,8.163265e-02,3.987383e-01,3.938037e-01,4.934609e-03
-8.367347e-01,1.020408e-01,3.808228e-01,3.799359e-01,8.868575e-04
-8.367347e-01,1.224490e-01,3.636805e-01,3.339863e-01,2.969426e-02
-8.367347e-01,1.428571e-01,3.484609e-01,3.284857e-01,1.997519e-02
-8.367347e-01,1.632653e-01,3.344359e-01,3.270523e-01,7.383645e-03
-8.367347e-01,1.836735e-01,3.211095e-01,3.283344e-01,7.224947e-03
-8.367347e-01,2.040816e-01,3.090131e-01,2.974852e-01,1.152787e-02
-8.367347e-01,2.244898e-01,2.988406e-01,2.814501e-01,1.739055e-02
-8.367347e-01,2.448980e-01,2.892994e-01,2.805111e-01,8.788347e-03
-8.367347e-01,2.653061e-01,2.796752e-01,2.812128e-01,1.537681e-03
-8.367347e-01,2.857143e-01,2.707436e-01,2.670993e-01,3.644288e-03
-8.367347e-01,3.061225e-01,2.623678e-01,2.668201e-01,4.452258e-03
-8.367347e-01,3.265306e-01,2.540019e-01,2.686552e-01,1.465333e-02
-8.367347e-01,3.469388e-01,2.455927e-01,2.547080e-01,9.115309e-03
-8.367347e-01,3.673469e-01,2.372793e-01,2.350609e-01,2.218410e-03
-8.367347e-01,3.877551e-01,2.292927e-01,2.218409e-01,7.451743e-03
-8.367347e-01,4.081632e-01,2.215209e-01,2.329109e-01,1.138994e-02
-8.367347e-01,4.285714e-01,2.153212e-01,2.163439e-01,1.022667e-03
-8.367347e-01,4.489796e-01,2.107071e-01,2.094058e-01,1.301229e-03
-8.367347e-01,4.693877e-01,2.059413e-01,2.021576e-01,3.783658e-03
-8.367347e-01,4.897959e-01,2.004379e-01,1.996169e-01,8.209944e-04
-8.367347e-01,5.102041e-01,1.946088e-01,2.042260e-01,9.617239e-03
-8.367347e-01,5.306122e-01,1.889584e-01,1.825952e-01,6.363168e-03
-8.367347e-01,5.510204e-01,1.837232e-01,1.782768e-01,5.446449e-03
-8.367347e-01,5.714286e-01,1.789305e-01,1.762312e-01,2.699301e-03
-8.367347e-01,5.918368e-01,1.745375e-01,1.638059e-01,1.073162e-02
-8.367347e-01,6.122449e-01,1.705030e-01,1.637174e-01,6.785557e-03
-8.367347e-01,6.326531e-01,1.668009e-01,1.556175e-01,1.118349e-02
-8.367347e-01,6.530612e-01,1.634078e-01,1.531985e-01,1.020932e-02
-8.367347e-01,6.734694e-01,1.602857e-01,1.469115e-01,1.337419e-02
-8.367347e-01,6.938776e-01,1.573748e-01,1.472475e-01,1.012734e-02
-8.367347e-01,7.142857e-01,1.545998e-01,1.234436e-01,3.115615e-02
-8.367347e-01,7.346939e-01,1.518863e-01,1.332712e-01,1.861517e-02
-8.367347e-01,7.551020e-01,1.491781e-01,1.237143e-01,2.546380e-02
-8.367347e-01,7.755102e-01,1.464457e-01,1.156818e-01,3.076395e-02
-8.367347e-01,7.959183e-01,1.436870e-01,9.616552e-02,4.752149e-02
-8.367347e-01,8.163266e-01,1.409215e-01,1.046602e-01,3.626129e-02
-8.367347e-01,8.367347e-01,1.381810e-01,8.189601e-02,5.628496e-02
-8.367347e-01,8.571429e-01,1.355001e-01,8.852700e-02,4.697313e-02
-8.367347e-01,8.775510e-01,1.329113e-01,7.950853e-02,5.340280e-02
-8.367347e-01,8.979592e-01,1.304405e-01,7.628155e-02,5.415899e-02
-8.367347e-01,9.183673e-01,1.281061e-01,7.993441e-02,4.817165e-02
-8.367347e-01,9.387755e-01,1.259190e-01,6.869333e-02,5.722570e-02
-8.367347e-01,9.591837e-01,1.238853e-01,8.020481e-02,4.368053e-02
-8.367347e-01,9.795918e-01,1.220053e-01,6.051719e-02,6.148807e-02
-8.367347e-01,1.000000e+00,1.202766e-01,6.535108e-02,5.492552e-02
-7.959183e-01,0.000000e+00,5.985225e-01,6.014950e-01,2.972484e-03
-7.959183e-01,2.040816e-02,5.697066e-01,5.763645e-01,6.657898e-03
-7.959183e-01,4.081633e-02,5.415356e-01,5.461473e-01,4.611671e-03
-7.959183e-01,6.122449e-02,5.158960e-01,5.196859e-01,3.789961e-03
-7.959183e-01,8.163265e-02,4.906502e-01,4.939740e-01,3.323793e-03
-7.959183e-01,1.020408e-01,4.689025e-01,4.620120e-01,6.890565e-03
-7.959183e-01,1.224490e-01,4.477902e-01,4.524344e-01,4.644185e-03
-7.959183e-01,1.428571e-01,4.301967e-01,4.399651e-01,9.768397e-03
-7.959183e-01,1.632653e-01,4.156015e-01,4.034755e-01,1.212597e-02
-7.959183e-01,1.836735e-01,4.008272e-01,4.083616e-01,7.534355e-03
-7.959183e-01,2.040816e-01,3.846367e-01,3.724936e-01,1.214308e-02
-7.959183e-01,2.244898e-01,3.711736e-01,3.822449e-01,1.107126e-02
-7.959183e-01,2.448980e-01,3.577478e-01,3.537353e-01,4.012525e-03
-7.959183e-01,2.653061e-01,3.458429e-01,3.237416e-01,2.210137e-02
-7.959183e-01,2.857143e-01,3.343567e-01,3.380089e-01,3.652155e-03
-7.959183e-01,3.061225e-01,3.233020e-01,3.277800e-01,4.477978e-03
-7.959183e-01,3.265306e-01,3.129354e-01,3.055975e-01,7.337958e-03
-7.959183e-01,3.469388e-01,3.038120e-01,3.012513e-01,2.560675e-03
-7.959183e-01,3.673469e-01,2.955218e-01,2.924687e-01,3.053099e-03
-7.959183e-01,3.877551e-01,2.872468e-01,2.782149e-01,9.031951e-03
-7.959183e-01,4.081632e-01,2.790631e-01,2.645307e-01,1.453236e-02
-7.959183e-01,4.285714e-01,2.713928e-01,2.969564e-01,2.556357e-02
-7.959183e-01,4.489796e-01,2.639858e-01,2.665347e-01,2.548903e-03
-7.959183e-01,4.693877e-01,2.564955e-01,2.703215e-01,1.382601e-02
-7.959183e-01,4.897959e-01,2.487094e-01,2.398936e-01,8.815795e-03
-7.959183e-01,5.102041e-01,2.406792e-01,2.441418e-01,3.462583e-03
-7.959183e-01,5.306122e-01,2.329793e-01,2.467533e-01,1.377399e-02
-7.959183e-01,5.510204e-01,2.252963e-01,2.408339e-01,1.553766e-02
-7.959183e-01,5.714286e-01,2.178061e-01,2.301888e-01,1.238278e-02
