x,t,u_pred,u_true,error
8.163265e-02,7.346939e-01,-1.714741e-01,-1.705322e-01,9.418130e-04
8.163265e-02,7.551020e-01,-1.831746e-01,-1.822126e-01,9.619445e-04
8.163265e-02,7.755102e-01,-1.941323e-01,-1.931443e-01,9.880066e-04
8.163265e-02,7.959183e-01,-2.042982e-01,-2.032823e-01,1.015976e-03
8.163265e-02,8.163266e-01,-2.136270e-01,-2.125849e-01,1.042068e-03
8.163265e-02,8.367347e-01,-2.220757e-01,-2.210140e-01,1.061738e-03
8.163265e-02,8.571429e-01,-2.296085e-01,-2.285349e-01,1.073584e-03
8.163265e-02,8.775510e-01,-2.361958e-01,-2.351167e-01,1.079082e-03
8.163265e-02,8.979592e-01,-2.418155e-01,-2.407324e-01,1.083121e-03
8.163265e-02,9.183673e-01,-2.464513e-01,-2.453588e-01,1.092538e-03
8.163265e-02,9.387755e-01,-2.500902e-01,-2.489770e-01,1.113236e-03
8.163265e-02,9.591837e-01,-2.527192e-01,-2.515721e-01,1.147121e-03
8.163265e-02,9.795918e-01,-2.543204e-01,-2.531334e-01,1.186997e-03
8.163265e-02,1.000000e+00,-2.548727e-01,-2.536546e-01,1.218140e-03
1.020408e-01,0.000000e+00,3.141206e-01,3.151082e-01,9.876192e-04
1.020408e-01,2.040816e-02,3.134762e-01,3.144608e-01,9.846091e-04
1.020408e-01,4.081633e-02,3.115480e-01,3.125212e-01,9.731650e-04
1.020408e-01,6.122449e-02,3.083415e-01,3.092974e-01,9.558201e-04
1.020408e-01,8.163265e-02,3.038689e-01,3.048026e-01,9.336174e-04
1.020408e-01,1.020408e-01,2.981463e-01,2.990552e-01,9.089112e-04
1.020408e-01,1.224490e-01,2.911954e-01,2.920791e-01,8.836687e-04
1.020408e-01,1.428571e-01,2.830415e-01,2.839027e-01,8.611977e-04
1.020408e-01,1.632653e-01,2.737154e-01,2.745597e-01,8.442402e-04
1.020408e-01,1.836735e-01,2.632520e-01,2.640885e-01,8.364618e-04
1.020408e-01,2.040816e-01,2.516919e-01,2.525320e-01,8.400977e-04
1.020408e-01,2.244898e-01,2.390812e-01,2.399379e-01,8.566529e-04
1.020408e-01,2.448980e-01,2.254723e-01,2.263578e-01,8.854568e-04
1.020408e-01,2.653061e-01,2.109229e-01,2.118475e-01,9.246469e-04
1.020408e-01,2.857143e-01,1.954971e-01,1.964668e-01,9.696335e-04
1.020408e-01,3.061225e-01,1.792631e-01,1.802786e-01,1.015514e-03
1.020408e-01,3.265306e-01,1.622933e-01,1.633497e-01,1.056463e-03
1.020408e-01,3.469388e-01,1.446620e-01,1.457496e-01,1.087636e-03
1.020408e-01,3.673469e-01,1.264444e-01,1.275505e-01,1.106113e-03
1.020408e-01,3.877551e-01,1.077168e-01,1.088274e-01,1.110606e-03
1.020408e-01,4.081632e-01,8.855395e-02,8.965699e-02,1.103036e-03
1.020408e-01,4.285714e-01,6.903242e-02,7.011815e-02,1.085736e-03
1.020408e-01,4.489796e-01,4.922916e-02,5.029123e-02,1.062065e-03
1.020408e-01,4.693877e-01,2.922269e-02,3.025765e-02,1.034962e-03
1.020408e-01,4.897959e-01,9.093482e-03,1.009969e-02,1.006212e-03
1.020408e-01,5.102041e-01,-1.107759e-02,-1.009972e-02,9.778719e-04
1.020408e-01,5.306122e-01,-3.120781e-02,-3.025764e-02,9.501725e-04
1.020408e-01,5.510204e-01,-5.121465e-02,-5.029129e-02,9.233542e-04
1.020408e-01,5.714286e-01,-7.101713e-02,-7.011822e-02,8.989125e-04
1.020408e-01,5.918368e-01,-9.053482e-02,-8.965700e-02,8.778200e-04
1.020408e-01,6.122449e-01,-1.096887e-01,-1.088274e-01,8.613393e-04
1.020408e-01,6.326531e-01,-1.284007e-01,-1.275506e-01,8.501410e-04
1.020408e-01,6.530612e-01,-1.465951e-01,-1.457496e-01,8.455068e-04
1.020408e-01,6.734694e-01,-1.641972e-01,-1.633498e-01,8.473992e-04
1.020408e-01,6.938776e-01,-1.811342e-01,-1.802787e-01,8.555204e-04
1.020408e-01,7.142857e-01,-1.973362e-01,-1.964668e-01,8.693486e-04
1.020408e-01,7.346939e-01,-2.127355e-01,-2.118476e-01,8.879304e-04
1.020408e-01,7.551020e-01,-2.272684e-01,-2.263578e-01,9.105653e-04
1.020408e-01,7.755102e-01,-2.408739e-01,-2.399379e-01,9.359717e-04
1.020408e-01,7.959183e-01,-2.534942e-01,-2.525320e-01,9.621680e-04
1.020408e-01,8.163266e-01,-2.650744e-01,-2.640885e-01,9.859204e-04
1.020408e-01,8.367347e-01,-2.755633e-01,-2.745597e-01,1.003563e-03
1.020408e-01,8.571429e-01,-2.849158e-01,-2.839027e-01,1.013100e-03
1.020408e-01,8.775510e-01,-2.930934e-01,-2.920791e-01,1.014352e-03
1.020408e-01,8.979592e-01,-3.000658e-01,-2.990553e-01,1.010567e-03
1.020408e-01,9.183673e-01,-3.058112e-01,-3.048026e-01,1.008660e-03
1.020408e-01,9.387755e-01,-3.103144e-01,-3.092974e-01,1.017064e-03
1.020408e-01,9.591837e-01,-3.135639e-01,-3.125212e-01,1.042724e-03
1.020408e-01,9.795918e-01,-3.155484e-01,-3.144608e-01,1.087576e-03
1.020408e-01,1.000000e+00,-3.162541e-01,-3.151082e-01,1.145899e-03
1.224490e-01,0.000000e+00,3.742833e-01,3.752670e-01,9.836853e-04
1.224490e-01,2.040816e-02,3.735138e-01,3.744960e-01,9.821355e-04
1.224490e-01,4.081633e-02,3.712118e-01,3.721861e-01,9.742677e-04
1.224490e-01,6.122449e-02,3.673856e-01,3.683468e-01,9.611845e-04
1.224490e-01,8.163265e-02,3.620502e-01,3.629939e-01,9.436309e-04
1.224490e-01,1.020408e-01,3.552270e-01,3.561493e-01,9.223223e-04
1.224490e-01,1.224490e-01,3.469427e-01,3.478413e-01,8.985698e-04
1.224490e-01,1.428571e-01,3.372295e-01,3.381039e-01,8.744299e-04
1.224490e-01,1.632653e-01,3.261249e-01,3.269772e-01,8.522868e-04
1.224490e-01,1.836735e-01,3.136721e-01,3.145068e-01,8.347631e-04
1.224490e-01,2.040816e-01,2.999199e-01,3.007441e-01,8.242130e-04
1.224490e-01,2.244898e-01,2.849239e-01,2.857456e-01,8.217096e-04
1.224490e-01,2.448980e-01,2.687442e-01,2.695728e-01,8.286536e-04
1.224490e-01,2.653061e-01,2.514474e-01,2.522924e-01,8.449554e-04
1.224490e-01,2.857143e-01,2.331049e-01,2.339752e-01,8.703172e-04
1.224490e-01,3.061225e-01,2.137934e-01,2.146965e-01,9.030551e-04
1.224490e-01,3.265306e-01,1.935949e-01,1.945356e-01,9.406656e-04
1.224490e-01,3.469388e-01,1.725956e-01,1.735754e-01,9.797662e-04
1.224490e-01,3.673469e-01,1.508857e-01,1.519018e-01,1.016065e-03
1.224490e-01,3.877551e-01,1.285585e-01,1.296041e-01,1.045614e-03
1.224490e-01,4.081632e-01,1.057091e-01,1.067738e-01,1.064733e-03
1.224490e-01,4.285714e-01,8.243342e-02,8.350474e-02,1.071326e-03
1.224490e-01,4.489796e-01,5.882894e-02,5.989257e-02,1.063630e-03
1.224490e-01,4.693877e-01,3.499224e-02,3.603428e-02,1.042042e-03
1.224490e-01,4.897959e-01,1.101946e-02,1.202788e-02,1.008418e-03
1.224490e-01,5.102041e-01,-1.299364e-02,-1.202791e-02,9.657359e-04
1.224490e-01,5.306122e-01,-3.695245e-02,-3.603427e-02,9.181798e-04
1.224490e-01,5.510204e-01,-6.076263e-02,-5.989264e-02,8.699819e-04
1.224490e-01,5.714286e-01,-8.433105e-02,-8.350482e-02,8.262321e-04
1.224490e-01,5.918368e-01,-1.075651e-01,-1.067738e-01,7.912144e-04
1.224490e-01,6.122449e-01,-1.303722e-01,-1.296041e-01,7.680207e-04
1.224490e-01,6.326531e-01,-1.526593e-01,-1.519018e-01,7.574111e-04
1.224490e-01,6.530612e-01,-1.743345e-01,-1.735754e-01,7.590801e-04
1.224490e-01,6.734694e-01,-1.953067e-01,-1.945357e-01,7.710010e-04
1.224490e-01,6.938776e-01,-2.154868e-01,-2.146966e-01,7.901639e-04
1.224490e-01,7.142857e-01,-2.347882e-01,-2.339752e-01,8.129925e-04
1.224490e-01,7.346939e-01,-2.531296e-01,-2.522924e-01,8.372068e-04
1.224490e-01,7.551020e-01,-2.704339e-01,-2.695729e-01,8.610785e-04
1.224490e-01,7.755102e-01,-2.866291e-01,-2.857456e-01,8.834898e-04
